"","wt00","wt02","wt05","wt10","wt15","wt20","wt30","wt45"
"YJR089W",-0.374842649472393,-0.364718003003471,0.097194950769369,0.22383540595502,0.233276440121031,0.267813588888338,0.00699999921467764,-0.0895597324725728
"YJR090C",0.424498797820723,0.312419361694479,-0.210650273662822,-0.123669435265626,-0.124559765238239,-0.0698825852521807,-0.212827988149147,0.0046718880528136
"YJR091C",1.35184779351322,1.29939923882388,0.646601074647593,-0.329628718928966,-0.696743024756069,-1.07252983904724,-0.885170680237193,-0.313775844015229
"YJR092W",-1.34255519572634,-1.32181279706071,-1.81424204676467,0.0969009592096253,0.966159238646,1.22546061461787,1.09138723608849,1.09870199098973
"YJR093C",0.650741570065515,0.372106976914907,0.0376403923948825,0.0737360208928646,-0.022408845593759,-0.34154616137711,-0.221702000101816,-0.548567953195486
"YJR094C",0.539272170594661,0.50821837746171,0.487579391743882,-0.243221639604187,-0.485073740690244,-0.477698323028622,-0.164559346973119,-0.16451688950408
"IRT1",0.872011833430768,0.68069802313798,1.97688780770046,0.328438456617882,-0.453494532924481,-0.690405786848088,-1.19408673294164,-1.52004906817289
"YJR094W-A",-2.44613554693813,-2.22926431960335,-1.52788938470839,0.0491410930502454,0.783338723744155,1.26658471051044,1.93829196455366,2.16593275939137
"YJR095W",2.42408580893013,3.40129541301527,2.59302367716973,0.601726708685442,-1.28693652878487,-1.6928671745451,-3.27739870954203,-2.76292919492855
"YJR096W",1.98886305385827,2.05844875840668,1.44554980609069,0.419558469158968,-0.685376918994203,-1.40618553825727,-1.93087829468346,-1.88997933557967
"YJR097W",-4.12779214727555,-4.12779214727555,-0.15251885810989,0.965423770678425,1.69507883725703,2.28916226452614,2.26868267187091,1.18975560832849
"YJR098C",0.846864209891506,0.867188306112642,0.261251162216916,-0.487965538846779,-0.12392704076549,-0.233356975632836,-0.609234729778745,-0.520819393197217
"YJR099W",0.695222867050445,0.71553824446449,0.381388741749607,-0.179986273827442,-0.0344639486449445,-0.331890371338114,-0.575072687737645,-0.670736571716398
"YJR100C",0.677513920093887,0.680820658982341,0.313239359665502,-0.203359187890733,-0.0466138565087899,-0.354512410602431,-0.822964655910017,-0.24412382782976
"YJR101W",0.569350975099535,0.54112967186243,-0.240339182792185,-0.298418620509945,-0.150392686435888,-0.249448329552886,-0.158904860393715,-0.0129769672773499
"YJR102C",0.474757221180343,0.578173779669902,0.444231447018631,-0.0294253541891143,-0.186804527896205,-0.251067264910218,-0.677698037525014,-0.352167263348325
"YJR103W",0.926594846901372,1.07647568554069,0.599958053224441,-0.0601259826048803,-0.428982820516365,-0.615277490676023,-0.783944083743966,-0.714698208125272
"YJR104C",0.914016347335288,0.880189632906955,0.31736831650479,-0.347292847129772,-0.608132307867534,-0.72284529904756,-0.481576357361524,0.048272514659363
"YJR105W",-2.06959162268983,-1.93012594526725,-1.28032235375039,0.144220377275806,0.709695200321468,1.12809427482735,1.56955910429217,1.72847096499068
"YJR106W",0.633384164184697,0.473275503408802,0.429403748012541,0.169946482223724,-0.432460204590201,-0.554957559818234,-0.436374605887472,-0.282217527533856
"YJR107W",0.162030000213478,-0.177094037664073,-0.250586603439396,-0.00773090733827164,-0.121877231160306,-0.00555714217191206,0.0668738025560183,0.333942119004464
"YJR108W",0.85397159799367,0.404084857122654,0.243166324228388,-0.0137505336940666,-0.522346147970118,-0.351141000490583,-0.646733301743532,0.0327482045535898
"YJR109C",-1.86479505449634,-1.88181040981231,-0.50095560209615,0.868925139402089,1.05020056755328,0.69269047511842,1.12244695340953,0.513297930921473
"YJR110W",-0.416581091190656,-0.245397361350751,-0.0480646211475246,0.1729422236335,0.149568066656963,0.0537609455393895,-0.0949239403941817,0.428695778253264
"YJR111C",-0.751108422019188,-0.52418598270343,0.366563045309325,0.597039865473554,0.154307607941083,-0.0641801712841179,0.527120149823634,-0.305556092540864
"YJR112W",-2.22432249728454,-2.99451098066542,-0.078048569227323,0.292258364864443,0.975222523476186,1.44017667825259,1.35840058840383,1.23082389218023
"YJR112W-A",0.366029396040704,0.267651163596917,-0.0510541074660846,0.105008515744141,-0.097991288415388,-0.143947684528341,-0.137837308373062,-0.307858686598888
"YJR113C",1.50337674685214,1.36314687513114,0.0591729746760059,-0.505551512761279,-0.415006729847825,-0.57266635957019,-0.711187170462302,-0.721284824017692
"YJR114W",-1.00738109033142,1.23275024391138,0.00294777543717917,0.0184856878468858,0.551270207688177,0.115581669696215,-1.00738109033142,0.0937265960830063
"YJR115W",3.02298581026195,2.60241457051166,0.317653138939842,-1.19910627866724,-1.41773065499142,-1.17799035232603,-0.993974464155354,-1.15425176957341
"YJR116W",-0.474780547850377,-0.515533905667635,-0.915573275140858,0.214055395129511,0.421421878349265,0.518150612854978,0.518176437084093,0.234083405241027
"YJR117W",0.404440114767915,0.30169623555898,-0.0303663158332395,-0.450785764436926,-0.32804789107842,-0.133430022165852,0.113490800740889,0.123002842446645
"YJR118C",-0.0596164808130251,0.0219623692828588,-0.425412827621965,-0.486770995673401,0.065680612706096,0.142458679771531,0.307702923222717,0.433995719125182
"YJR119C",-0.253870059477304,-0.579869795152726,0.404336989389063,-0.0090045509824872,-0.00191676490753601,0.192190072439439,0.223876744806007,0.0242573638855461
"YJR120W",1.31941614290973,1.14181508270071,0.864826476672792,0.234027985089003,-0.829911735687086,-1.16404902770132,-1.11512783132501,-0.450997092658822
"YJR121W",1.14598169816232,1.16156881583847,0.706861680022428,0.0161867507784059,-0.52110082039485,-0.931195478839287,-1.21682463732899,-0.361478008238501
"YJR122W",1.33003177062579,1.27912832461219,0.0809312056150322,-0.62384483935104,-0.274842714521551,-0.675482412381846,-0.441950086284184,-0.673971248314389
"YJR123W",-3.10679033214911,-2.99826202027746,-1.71886747676326,0.0545245119612048,0.906837478485693,1.51886564708092,2.35160143743677,2.99209075422524
"YJR124C",-3.18208199637949,-2.4991019348149,-0.398899521825184,0.603102739065725,0.94200114306464,1.42815419773436,1.74257769746401,1.36424767569083
"YJR125C",0.685054680758554,0.725766720991119,0.204269311075388,-0.0521571780485779,-0.0521600740130062,-0.265188113129087,-0.635824744949776,-0.609760602684609
"YJR126C",0.370633780480686,0.461609950647134,0.254809414050678,-0.0886528922279233,-0.232754915595203,-0.299875872600444,-0.314008391643785,-0.151761073111143
"YJR127C",0.0708958747896666,-0.0869040269829053,-0.147011488944404,-0.445369533281978,-0.504477008864715,-0.0588612107141255,0.401798780942624,0.769928613055839
"YJR129C",-1.37050047682871,-0.716757221054848,-0.492698729228961,0.435038130466617,0.277774973429168,0.76671643098005,0.836712505654924,0.263714386581759
"YJR130C",0.887721799802526,0.896946312649899,0.375782303485307,-0.316284475600373,-0.383930022912271,-0.468885809497463,-0.345381111986276,-0.645968995941349
"YJR131W",0.391184241466947,0.31116133349018,-0.00259083120905323,-0.213080317277987,-0.137046458291975,-0.0991696437919565,-0.070429950906755,-0.180028373479402
"YJR132W",-0.976426766584275,-1.19557900645941,-0.861307043649276,0.304589270544323,0.538415853389017,0.759933644196119,0.889752392115131,0.540621656448371
