"","wt00","wt02","wt05","wt10","wt15","wt20","wt30","wt45"
"YHR177W",33,38,25,17,10,16,13,19
"YHR178W",193,183,179,239,218,181,203,201
"YHR179W",993,1096,2083,2376,2551,3814,5483,4709
"YHR180W",70,67,40,21,5,16,13,25
"YHR181W",219,206,251,339,364,318,386,306
"YHR182W",242,254,255,212,177,239,294,234
"YHR182C-A",8,4,5,2,1,0,0,0
"YHR183W",628,517,680,1063,1154,1488,2484,3432
"YHR184W",9,18,25,21,19,18,11,12
"YHR185C",2,4,1,1,1,2,2,2
"YHR186C",462,342,477,705,628,707,743,588
"YHR187W",130,127,221,319,227,254,275,189
"YHR188C",1026,946,905,733,628,667,871,886
"YHR189W",154,144,69,19,18,19,26,20
"YHR190W",2363,2311,1938,1295,980,980,1190,1398
"YHR191C",71,67,59,80,69,81,78,87
"YHR192W",295,278,305,352,302,329,323,273
"YHR193C",1231,1206,1566,2183,2107,2586,4235,4830
"YHR193C-A",24,17,18,9,4,3,0,2
"YHR194W",540,478,282,163,112,110,116,138
"YHR195W",1741,1557,825,458,267,208,260,290
"YHR196W",45,48,582,1120,1102,1385,1429,860
"YHR197W",14,9,194,829,822,1092,1172,456
"YHR198C",1450,1408,535,275,166,173,186,232
"YHR199C",849,806,661,366,252,192,217,222
"YHR199C-A",167,124,93,39,40,33,39,29
"YHR200W",1109,976,836,711,604,590,593,537
"YHR201C",487,576,712,775,744,845,722,579
"YHR202W",557,513,326,213,131,103,131,119
"YHR203C",106,124,436,1727,2326,3911,7776,9004
"YHR204W",130,123,168,345,313,407,510,448
"YHR205W",1037,843,1104,1128,867,959,1041,774
"YHR206W",183,192,430,440,364,455,583,453
"YHR207C",532,469,568,391,367,472,548,433
"YHR208W",51,54,212,692,998,1735,2506,1410
"YHR209W",473,492,325,351,249,155,134,104
"YHR210C",51,40,27,29,25,24,18,32
"YHR211W",494,446,196,118,92,120,189,231
"YHR212C",5,5,7,5,10,9,12,16
"YHR213W",5,2,3,0,0,1,1,1
"YHR214W",14,17,25,12,5,12,35,24
"YHR214W-A",19,22,21,13,11,14,35,44
"YHR214C-B",2451,2306,2215,2495,2606,3036,3477,2982
"YHR215W",129,152,387,2014,3099,5952,11231,4499
"YHR216W",29,25,44,44,50,54,117,155
"YHR218W",117,96,78,102,140,156,152,133
"YHR218W-A",35,33,19,20,26,34,28,18
"YHR219W",307,251,210,242,248,300,340,270
"YIL177C",617,538,450,403,480,478,490,532
"YIL173W",311,273,262,215,212,200,260,324
"YIL172C",267,242,70,16,12,15,17,23
"YIL170W",10,9,2,0,1,1,2,0
"YIL169C",39,25,22,26,24,20,56,32
"YIL166C",75,53,33,31,23,30,33,25
"YIL165C",113,127,69,89,37,22,32,37
"YIL164C",163,164,89,104,51,36,55,60
"YIL163C",5,1,0,0,0,0,4,3
"YIL162W",3605,2782,859,82,56,70,151,230
"YIL161W",332,326,329,296,285,246,244,241
"YIL160C",4191,3457,1755,456,77,14,11,7
"YIL159W",152,140,197,303,419,499,539,442
"YIL158W",45,39,59,185,276,292,316,281
"YIL157C",1048,1097,639,287,221,180,187,180
"YIL156W-B",290,284,245,184,101,85,115,103
"YIL156W",604,573,575,367,307,320,412,416
"YIL155C",5671,4464,1961,446,194,135,114,175
"YIL154C",759,777,633,330,223,233,206,192
"YIL153W",217,208,206,183,147,149,175,162
"YIL152W",251,265,238,151,99,99,100,111
"YIL151C",447,358,679,954,685,704,812,717
"YIL150C",82,60,80,140,107,134,125,102
"YIL149C",1603,1485,1495,2031,1599,1601,1910,1908
"YIL148W",372,348,623,1450,1897,2754,5298,7196
"YIL147C",558,535,643,970,936,1090,1171,964
"YIL146C",489,457,348,247,155,137,198,186
"YIL145C",81,79,111,313,285,347,450,348
"YIL144W",772,586,506,665,594,562,591,622
"YIL143C",1297,1138,854,804,556,523,570,471
"YIL142W",680,604,1117,1561,1529,1783,1927,1414
"YIL141W",1,0,1,10,9,2,10,7
"YIL140W",112,103,163,896,953,862,796,619
"YIL139C",86,102,155,167,150,136,188,177
"YIL138C",889,896,898,1073,887,955,993,955
"YIL137C",1424,1316,1115,888,706,870,1008,768
"YIL136W",13762,12789,7940,2668,785,330,193,286
"YIL135C",579,541,542,607,441,341,389,416
"YIL134C-A",1,4,6,16,12,12,4,3
"snR68",9,8,18,25,30,34,22,36
"YIL134W",35,39,133,186,180,107,71,67
"YIL133C",110,114,328,1282,1837,2953,5267,5496
"YIL132C",41,30,38,48,42,54,90,69
"YIL131C",30,30,71,180,334,585,662,683
"YIL130W",431,352,1363,1137,868,999,913,759
"YIL129C",1276,1188,993,998,853,838,747,887
"YIL128W",331,287,553,946,696,741,645,604
"YIL127C",20,13,172,435,416,501,553,325
"YIL126W",1469,1372,1379,1750,1522,1687,2083,2084
"YIL125W",6066,5437,4016,1942,1143,853,840,1185
"YIL124W",1732,1587,1120,990,655,507,463,533
"YIL123W",251,232,316,917,1076,1267,1625,1695
"YIL122W",228,169,252,123,62,56,58,69
"YIL121W",195,200,248,476,293,193,158,219
"YIL120W",178,201,219,178,134,109,89,98
"YIL119C",54,41,270,235,208,260,424,559
"YIL118W",220,265,442,699,662,698,641,587
"YIL117C",801,768,1456,1441,677,566,404,234
"YIL116W",659,681,1123,2167,2368,2314,2082,844
"YIL115C",1624,1643,1441,1590,1220,1271,1631,1305
"YIL114C",88,109,269,252,196,197,214,156
"YIL113W",287,232,161,77,31,18,13,44
"YIL112W",1471,1429,1448,1047,861,864,916,919
"YIL111W",1766,1731,1529,908,528,373,286,358
"YIL110W",48,59,223,320,332,448,455,324
"YIL109C",1452,1311,1292,1487,1366,1657,2085,1861
"YIL108W",757,526,511,476,323,332,341,290
"YIL107C",3047,2822,1643,400,315,249,264,340
"YIL106W",273,272,308,397,306,322,359,293
"YIL105C",2556,2166,1210,712,470,392,397,444
"YIL104C",39,36,216,367,329,408,393,203
"YIL103W",6,9,74,261,309,471,507,325
"YIL102C-A",44,58,63,51,41,40,37,27
"YIL101C",1131,753,264,140,46,53,46,97
"YIL100W",132,102,94,65,35,15,6,5
"YIL099W",168,144,66,36,19,15,16,31
"YIL098C",550,550,270,150,120,126,86,90
"YIL097W",1659,1655,921,338,159,102,113,144
"YIL096C",7,9,81,175,195,366,445,177
"YIL095W",335,343,472,348,294,268,280,292
"YIL094C",387,401,863,1346,1402,1921,3711,3807
"YIL093C",580,502,279,287,260,208,205,157
"YIL092W",113,95,259,260,205,241,201,167
"YIL091C",25,33,684,1165,903,1210,1243,621
"YIL090W",453,357,540,476,414,489,507,421
"YIL089W",21,22,35,29,21,10,16,26
"YIL088C",1836,1749,1791,1718,1437,1288,839,580
"YIL087C",617,571,396,172,68,53,42,51
"YIL086C",2,1,7,3,1,5,7,5
"YIL085C",486,478,536,546,451,576,711,683
"YIL084C",250,255,260,192,162,124,152,134
"YIL083C",534,544,736,435,277,316,422,398
"YIL082W-A",418,406,544,300,177,173,215,214
"YIL079C",11,11,322,538,448,506,458,244
"YIL078W",526,481,1331,3068,3576,4892,8049,8839
"YIL077C",1137,889,504,263,91,78,118,162
"YIL076W",809,848,901,981,923,933,1146,1156
"YIL075C",4730,4387,4075,3255,2554,2496,2671,2758
"YIL074C",388,385,1424,9180,10164,6317,1483,510
"YIL073C",39,49,49,32,26,12,25,15
"YIL072W",126,114,93,52,42,24,25,23
"YIL071W-A",19,11,13,10,3,1,3,4
"YIL071C",460,443,423,313,217,167,153,143
"YIL070C",756,569,394,426,394,370,259,255
"YIL069C",93,79,278,1183,1633,2495,4139,4408
"YIL068C",1059,1009,733,559,423,423,567,606
"YIL067C",107,101,180,170,114,130,175,163
"YIL066C",117,116,99,88,72,83,172,105
"YIL065C",411,455,386,194,134,138,147,144
"YIL064W",18,18,58,121,173,256,447,265
