"","wt00","wt02","wt05","wt10","wt15","wt20","wt30","wt45"
"YDR429C",8.8528012663725,8.80103643648019,9.60010174780852,10.3459502171735,10.8173647357243,11.1241628633308,11.3537120692668,10.9775361525524
"YDR430C",10.3913727505247,10.2221680320182,9.59847417086676,9.3862224847826,9.15298766547008,8.94039045253699,8.8482985990704,8.83244222098966
"YDR432W",9.01526402336815,9.13373050650879,9.30113160942188,9.48954649928793,9.58597512096038,9.68868231079584,9.71126966014944,9.34808129909674
"YDR433W",5.03522940732827,5.23076851105142,5.22786805499895,5.26976396679749,5.34994679146414,5.45091210330645,5.6627798248248,5.32224465614531
"YDR434W",9.09011281788379,9.1719737625475,9.21027575250282,9.37448974508042,9.43812331632781,9.44389913941869,9.56452478598915,9.55506890487442
"YDR435C",9.50666108239983,9.58108826089918,8.77297412700993,7.00068902090048,6.8947540701813,6.48565368738833,6.60012966513309,6.69960599440531
"YDR436W",10.1461092346318,10.1045022341786,9.14040890670531,7.92358496302339,7.3490548096392,7.04646103897731,7.15366161315761,7.2883121204012
"YDR437W",4.75869160310177,4.48597408373864,4.43743136988069,4.74432174697811,4.59824129132479,4.82909751593563,4.43484120143934,4.7200445003112
"YDR438W",7.12179296429836,6.87128521155945,6.62612069136304,6.93828846405392,6.96000511615384,7.05832549447759,7.0097915459075,6.82487056635483
"YDR439W",7.95186824323098,8.04416917810393,7.80124572147695,7.6200093076907,7.62327825277605,7.70456354182704,7.37952834897952,7.34517958370709
"YDR440W",7.04081260714834,6.87128521155945,7.13740110916372,7.75283070926943,8.05813966433915,8.35562922180913,8.74174037004725,8.64511823572773
"YDR441C",5.93868237904066,5.92404345267376,6.16269418758751,6.40412244185866,7.13971862188341,7.12753283647871,7.74020633902033,7.29794709957883
"YDR443C",9.26962079653351,9.15679789542907,8.8920209294461,8.56336910466497,8.5569631357983,8.49307872564229,8.41861963966194,8.59520061100826
"YDR444W",8.15788889446307,7.9533976778972,7.49323359696233,7.77679997258403,7.91412055001671,8.22489830274772,8.38569237002277,8.63375113508816
"YDR446W",1.82764333525609,1.8567470125913,2.17895116847842,3.23855882870797,1.90421610827786,2.63906971953044,2.24396024166261,3.23232433757256
"YDR447C",5.61391379599176,5.57370336586619,8.06909461934544,9.95500494327473,10.7534787932448,11.3393685576136,12.2001597059049,12.6344739030769
"YDR448W",6.93274139932342,6.71424918266212,7.29041709848176,7.75283070926943,8.12793501493267,8.0984678792273,8.19929677751133,8.60299356888132
"YDR449C",2.52802650805158,3.72950644445404,8.04060915937006,8.80687819511472,9.09026463941394,9.64214802375114,9.36781298859965,8.56758889374601
"YDR450W",7.89541328094516,8.21995631658682,8.80719658953923,10.332873927679,11.0687472446802,11.6951522386784,12.4776430697317,13.2029246004836
"YDR451C",6.50472684807275,5.99407723615428,8.03098762382792,9.83599870241829,9.34105574134196,9.05731446215726,9.12259897779947,9.27679474963583
"YDR452W",11.4238654491993,11.507624555807,11.3734692699575,11.4862060459148,11.5034098647501,11.2549081757971,10.9063105959443,11.0412993047607
"YDR453C",10.4985356733421,10.524671349378,10.1371542513929,9.53768334391917,9.13615004404275,8.65417571251132,7.74670434442589,6.53007020556913
"YDR454C",7.75016173654521,7.76608028957344,7.87301275812841,8.34027275426813,8.90389242025252,9.40958203506837,10.060659818134,10.616735217618
"YDR456W",9.75053694611832,9.59616755338058,9.35803029870101,8.78044792334713,8.88049329364602,8.70788126144475,8.96991250319536,9.23477841791712
"YDR457W",11.16258654661,11.1787518721693,10.5353026546945,10.4483676166629,10.6236012905267,10.7943010214594,10.7718181460728,10.7569246335412
"YDR458C",10.0993921420931,10.042551386533,9.62908844936339,9.25799490292817,9.07856156983723,9.13778361652136,9.15226785278287,9.21965204535297
"YDR459C",7.28891085463459,7.27898220497791,7.41401480949551,7.64626947524595,7.80471573208398,7.6270276417976,7.58930271895508,7.67592694559462
"YDR460W",8.84685926065993,8.92564692279207,8.29088773893004,8.09543651891333,7.97219996413981,8.03384631140735,8.21343960203288,7.8885263294934
"YDR461W",7.20777101905735,7.31588914599646,7.50718098451051,8.09066363204261,8.6107706492846,8.94359197244155,9.22852544702008,8.75761429854427
"YDR461C-A",9.38482526199647,9.22629145257899,8.79871678089813,8.33624594625329,7.92069050478738,7.31721410760086,6.71064022359843,6.87723186697893
"YDR462W",9.06984972190228,8.8363910530153,7.50718098451051,7.35930064583154,7.1620734870212,6.81429621022271,6.86198522033096,6.79795924066727
"YDR463W",10.007831326658,10.0925889191297,9.94561523364753,9.89604485054668,9.80419712075963,9.77028212484333,9.44775080483731,9.25717469683435
"YDR464W",8.95024159577776,9.19938823048023,10.0337625457804,10.3104711884658,10.5449895334582,10.7419365868586,10.6164083558003,10.4774280193277
"YDR465C",3.77219729839297,4.61065651544465,7.60120978471235,8.6855151739039,9.13615004404275,9.83894176564121,10.1770850269749,9.29133664379918
"YDR466W",9.94385831956366,9.93694818424436,9.97350875498135,9.17023695810075,8.77567645457379,8.65807883648072,8.66834490499771,8.76110110479084
"YDR467C",3.55178898428714,3.83656631161946,3.57662505134646,3.7158227327941,4.38543097821094,4.5874099040186,4.43484120143934,4.59999850673878
"YDR468C",9.01261246817417,9.01532112135489,8.46175517045384,8.53554220584455,8.71271515811772,8.80260735139976,8.5764977370745,8.68971160998143
"YDR469W",6.97694635509172,7.27898220497791,7.63335941436933,8.29534730675484,8.44292519715367,8.61856409166854,8.55073686847733,8.44721016723231
"YDR470C",9.20837433531796,9.10765992097222,8.14687664228586,7.97110423321616,7.54038213885667,7.7852992487935,7.6108338856518,7.86926850951167
"YDR471W",6.59259823456152,5.63346828953498,8.22911795611432,10.2918793375182,11.0849235178045,11.6055253029888,12.0907738329017,12.0206221962246
"snR13",2.23339754298793,3.19233998287959,2.69445373755788,0.77661633719673,1.90421610827786,0.77661633719673,2.54030970182627,2.30010836318671
"YDR472W",6.75374262456222,6.97876899315463,7.18155918949785,7.53823247088228,7.75411197496302,7.68173721338427,7.90031241745121,7.76197871231794
"YDR473C",9.1990755250958,9.21900382438356,9.02882323745461,8.59066939415384,8.74268655720262,8.64240257748056,8.66148365532352,8.5596017808718
"YDR475C",9.70198939412087,9.64411437778846,9.38471568078828,8.48187432000132,8.04015012448935,7.8275037519988,7.846878444088,8.45153278221993
"YDR476C",7.58862966189761,7.77273236949127,7.17283506978743,6.72073396261691,6.4439374663828,6.08269263876155,6.33272642780977,6.9027163970822
"YDR477W",10.5060959861022,10.4508989921292,9.81995728839663,9.39786057577191,9.38447706149538,9.29894538152755,9.4557045835126,9.47876864585643
"YDR478W",5.23085921927266,5.41243485887563,5.32573245176887,6.38864535473239,6.69458285081802,6.65150595789765,6.68379645331209,5.80061926043158
"YDR479C",10.4035680351627,10.2687915730636,8.99705542486388,8.23606842379584,8.05813966433915,7.65072912539364,7.67356372445398,8.19216577847013
"YDR480W",7.3235579226139,7.51945645399312,6.47815173308648,7.03090517133786,7.51455498378673,7.57842334932621,7.6529554041329,7.43524332734553
"YDR481C",10.7412771179268,10.8250806663238,10.8895476554756,11.0386711194587,10.8041014020788,10.7538398056536,11.445938399113,11.4693143490074
"YDR482C",6.59259823456152,6.88363117800219,7.65231077831731,7.2350331664585,7.3875084567946,7.31721410760086,7.03124415707845,6.62500535138816
"YDR483W",10.5965164581315,10.7762649270799,11.1916537751009,11.2249685965211,11.2275289529181,11.3308359768155,11.4313911753083,11.3094306897554
"YDR484W",8.8528012663725,8.93160363267312,8.38074478987144,8.22304257767599,7.97219996413981,8.02782550833791,8.06535535167126,8.29677167878371
"YDR485C",10.0601275517868,10.1280377345822,9.91455796093522,9.32860897152188,9.17788127012765,9.13778361652136,9.18373520082967,9.11454126109459
"YDR486C",9.24949283533238,9.40389686754036,8.99705542486388,8.80396529698437,8.77567645457379,8.75237503761095,8.55073686847733,8.4940611663036
"YDR487C",8.94468842078676,8.99839432942905,9.12692364948239,9.33467681902402,9.63073833551911,9.94018038680244,10.1890621938159,9.95584302832819
"YDR488C",6.14658744366809,6.20562085152488,6.2482635345924,6.03805153607628,6.29000160389909,6.99800239784733,7.06283636459163,7.17784848497862
"YDR489W",6.74098080787171,6.584120456776,6.39054527726021,6.52229789508099,7.01016027736715,7.0933442484475,6.9989443756357,6.9027163970822
"YDR490C",9.23364126838772,9.22386633125095,8.59178570710965,8.48914644569342,8.32405753243405,7.95988311508998,7.91769277405377,8.16083022810188
"YDR492W",5.960876052516,5.99407723615428,7.24119369000088,9.4359898207145,9.19965397716843,8.92427540667571,8.72209087336208,8.60687431823314
"YDR493W",7.53789506530165,7.44644365611955,6.86150748132658,7.29435915204869,7.1840871415516,6.74256998620137,6.22510853004514,6.54633321807069
"YDR494W",10.6648131735155,10.7520651033756,9.06227007413592,8.59741450045806,8.63893356589352,8.3747302665486,8.47840299861401,8.52310223200529
"YDR495C",9.21300136059485,9.24554704831376,9.34837890394088,9.15660040218381,9.10476122237306,8.87817141924742,8.85131655837604,8.74710302830256
"YDR496C",3.55178898428714,4.6691398990509,9.15155112384569,10.1636797413009,10.3384746069965,10.8022588540769,10.8095471316137,9.81197598685833
"YDR497C",11.579326744202,11.549866154087,11.4354067571944,13.2387354678993,13.7790376948838,13.905913951736,13.9112141445684,13.8664048512058
"YDR498C",8.63907564124174,8.70344993357265,7.65231077831731,7.26075795282936,7.20576984792722,7.05832549447759,7.40440105090271,7.5282217250285
"YDR499W",8.28198506597998,8.19541059201385,8.55868716265718,9.04507230447924,9.32875865645309,8.90140757712341,8.6717633314058,8.80905165943136
"YDR500C",7.42276906067113,7.59646982635214,8.44373909558666,9.64086335886931,10.210276928067,10.6537918371887,11.3632574288046,11.9650168446716
"YDR501W",5.03522940732827,4.6691398990509,4.03323736584756,5.7045703937593,6.97270837852377,7.07009314250589,7.33709630310043,7.29794709957883
"YDR502C",8.34236010695447,8.36347105623895,10.5547370436209,13.8663482536462,14.3929658926389,14.2562793905738,13.2646040773503,11.529331596807
"YDR503C",6.7281050352502,6.99023176503838,6.37541224315325,5.48907692712214,5.42592593366214,6.58743584870964,6.67018480604524,6.98852451319603
"YDR504C",7.75651506570243,8.0605708272535,7.3144128579696,6.32501968224544,5.66409890953849,5.9359899598537,5.79417950938425,6.69960599440531
"YDR505C",10.9572946565753,10.8433639768698,10.4673744333647,9.39979116254823,8.99698080079877,8.83054527615983,8.82699423728875,9.45743493088649
"YDR506C",7.6581455672377,7.79903811211653,7.60120978471235,7.31087069658508,7.105522903977,7.16092972045333,6.83783857623851,6.98852451319603
"YDR507C",7.28891085463459,7.28829785245193,8.03098762382792,10.9590773165772,11.1583350208396,10.9320353454943,10.795514134004,10.5457331702254
"YDR508C",10.747669211288,10.4141445010998,10.7037229335309,10.1727405935041,10.2434100379904,10.7299343405751,10.9743298398579,11.0548574364461
"YDR510W",9.76793619747955,9.84683632114409,9.62429759706887,9.45653915458312,9.80419712075963,9.98437371574773,10.2736072015765,10.5212674724559
"YDR510C-A",2.9636030809838,0.77661633719673,0.77661633719673,1.80248311537504,0.77661633719673,2.63906971953044,1.83555695506108,1.87772402361116
"YDR511W",8.85576311663849,8.71385673198357,7.65231077831731,7.24365917549834,6.99778406289868,6.58743584870964,6.40025201851006,6.6096106047903
"YDR512C",8.76099428914366,8.74801367168767,8.51103513439119,8.05190115594666,7.93374132342984,7.64287182265303,7.31976768684819,7.40880971902223
"YDR513W",11.8914918586243,11.9148647957165,11.2560442797814,10.4248595344218,9.6407209660081,8.84431393504414,8.06535535167126,8.94095236498771
"YDR514C",5.03522940732827,5.4461674719285,7.33019108172904,8.21429287580441,8.39182578796463,8.48870193670862,8.35625130439937,8.11796173191143
"YDR515W",7.36572822084808,6.96721438102741,7.92588647179723,8.57024276343824,8.57789650762303,8.5861540355631,8.16089036069919,8.21776862463746
"YDR516C",11.799887510406,11.667858140963,10.4285124777524,8.27865757338766,7.13971862188341,5.96150147521098,6.10880116670288,8.10704256115564
"YDR517W",10.0459340354589,9.97638050467777,9.29310440534745,8.40321839962733,8.26332380240815,8.41680477933383,8.59462073057026,8.60299356888132
"YDR518W",8.09410406747695,8.08215358076899,8.06438593267166,8.34027275426813,8.68982077795524,9.06321350485893,9.51018604339388,9.59859456085973
"YDR519W",7.14134701647155,7.1211168485839,7.21593735222122,7.75283070926943,8.08763250853309,8.24060146564536,8.25960538020196,8.22788387369858
"YDR520C",8.133688872239,8.02200613572139,8.51793969503248,8.34027275426813,8.40594245455971,8.19834043308514,7.93486621645681,7.9386579788772
"YDR523C",3.55178898428714,2.81409153232597,3.77746605074803,3.61108026108634,4.04076588130906,3.82095105660566,5.25150058567947,5.11940371246217
"YDR524C",8.24631556516656,8.16032944499864,8.40701758819087,8.76255483974198,8.83947581991604,8.95949386015839,8.97821918740632,8.72227473353517
"YDR524W-C",0.77661633719673,0.77661633719673,1.78694520296533,2.72125366765155,1.90421610827786,2.32912010959204,2.54030970182627,2.84966550339451
"YDR524C-B",8.85871889852163,9.31782552730479,10.4321720279357,11.6415310532229,12.1807066163801,12.4925404708438,12.8047593891739,13.0431246971502
"YDR525W-A",8.40840124801139,8.24887030834425,7.67101638470677,6.70832158321003,6.4439374663828,6.03543234429642,5.6627798248248,6.1161266803958
"YDR526C",1.82764333525609,1.8567470125913,2.17895116847842,1.80248311537504,2.64618031821662,0.77661633719673,2.54030970182627,0.77661633719673
"YDR527W",7.14134701647155,7.1923177378172,9.17358066926301,9.88506105822175,9.78272022390037,9.43937041619614,9.03771594315475,8.38076682698872
"snR84",3.66635460574035,4.19815946469676,5.73469881394243,6.2584552001945,5.42592593366214,5.41439987193471,5.42386746459301,4.8831105835096
"YDR528W",4.539340569533,5.02275807685536,8.74969965240268,9.49316779686416,9.78091596666102,9.54220865889119,9.08463371962904,8.76110110479084
"YDR529C",11.6717191241447,11.8376639824644,11.3753713618228,10.5526963525747,9.80951675771411,9.02140450435452,8.70217004190297,9.52462106056098
"YDR530C",10.153349268281,10.1601017725462,9.23772012808177,8.5249671626576,7.9594940007487,7.70456354182704,7.22985703524837,7.30751814354584
"YDR531W",8.10907594788339,8.18048015339864,8.25414413849129,8.62738318696339,8.77929586125514,8.85455487300793,9.200399092214,9.19666088977438
"YDR532C",8.80149654013085,8.75474907474105,8.16458451705329,8.1966326373717,8.18362433140524,8.02782550833791,7.846878444088,8.17135122205225
"YDR533C",9.61551352025767,9.79550083104221,9.50947427704997,9.25159507213093,8.95599253678016,8.61856409166854,8.17541285419815,7.58441427417647
"YDR534C",5.86997273292295,5.26898523625775,3.77746605074803,3.49777572943183,3.71263489983788,4.52001422197272,4.87701458210921,5.8798014120049
"YDR535C",4.75869160310177,4.48597408373864,2.69445373755788,1.80248311537504,2.89434241029378,3.27368979428982,2.54030970182627,3.52990026776433
"YDR536W",3.77219729839297,3.93602572663187,2.69445373755788,2.72125366765155,2.64618031821662,1.89957909722436,0.77661633719673,0.77661633719673
"YDR538W",7.26236820724604,7.37828758367397,6.44953708029465,6.44958097753685,6.49767392939832,6.21582905758978,6.60012966513309,6.65531033111422
"YDR539W",8.63218251852346,8.70692721431281,8.38074478987144,8.23606842379584,8.24773227301877,8.5488006326873,8.52072134509191,8.35792114736365
"YDR540C",7.04081260714834,7.07879467935218,6.85060744243794,6.73304040570858,6.49767392939832,6.01120784262766,5.71678716353119,5.56533319826257
"YDR541C",6.63460394132231,6.92004729643538,7.07321642134167,7.85205867281428,7.97219996413981,7.75646092029434,7.56008525268725,7.43524332734553
"YDR545W",9.21300136059485,9.10502676211351,8.65265464747307,8.92954987970851,9.75173668554855,9.72262374816676,9.59004239210616,9.55104612938527
"YOL165C",4.75869160310177,4.54967631386145,4.31505495413081,3.7158227327941,4.04076588130906,3.57422632004662,4.29898915877166,4.66128127062111
"YOL164W",7.50808200973975,7.15206289058001,7.16405785828157,8.43745450902157,7.88753735632899,7.14988312891903,6.72387700180313,6.97657439570707
"YOL163W",5.30221398991921,5.02275807685536,5.61085814279008,8.42613250934078,6.36902345188614,5.03582459452205,4.22586268142699,3.23232433757256
"YOL162W",5.11670679240696,4.6691398990509,5.08606038216767,7.86888231670701,6.20639467019518,3.09416066424924,3.88847419325458,3.52990026776433
"YOL160W",2.76444548025306,1.8567470125913,1.78694520296533,2.72125366765155,1.90421610827786,2.88654253306903,3.1516678562061,2.30010836318671
"YOL159C-A",5.40301418304196,5.47912701677354,4.92869062298404,5.30321815285782,5.66409890953849,5.62074433282179,5.25150058567947,5.65812953420049
"YOL159C",7.3235579226139,7.58895090454391,7.25778884723137,7.38291917245867,7.13971862188341,6.93504555221603,6.67018480604524,6.77053611977512
"YOL158C",9.46265541554136,9.36920445668603,9.83938019413117,10.592909548972,10.0532162708903,9.50368496511462,8.92191588583821,10.422338798441
"YOL157C",7.69168630333874,7.77273236949127,6.2482635345924,4.96972198555389,5.81292467529668,4.88364082801118,5.28766722894446,5.68777809233195
"YOL156W",3.66635460574035,3.48699148182886,3.2069277620744,2.91730193786704,1.90421610827786,1.89957909722436,1.83555695506108,2.30010836318671
"YOL155C",6.91012019245143,6.96721438102741,6.43501390340171,5.84735324150269,5.56680918552836,5.74351099367612,6.27992169296363,7.74094222174727
"YOL154W",9.12735566781932,9.21900382438356,9.21240549357259,9.13126027160271,8.88721757458662,8.86472362603111,8.58377427739418,9.85666218893114
"YOL152W",3.87058678585818,3.93602572663187,3.46412463195813,2.91730193786704,3.5835817955433,2.88654253306903,3.30528772032331,3.77451125272411
"YOL151W",9.21300136059485,9.16693285710507,9.3714346892873,9.46762572402132,9.15577492875673,8.75602164521984,7.37952834897952,6.81147768063629
"YOL150C",2.52802650805158,2.27220451053308,2.17895116847842,2.48886354114378,1.90421610827786,2.63906971953044,2.54030970182627,3.38919432682812
"YOL149W",7.38225707406701,7.64077844518085,7.64602128129014,8.18324411645525,8.53999494768843,8.69273973936108,8.8603327397204,8.82579781198869
"YOL148C",8.77982902879869,8.69296751797017,8.7140683828274,8.45612925872727,8.53572153201978,8.47106077262332,8.31749360676071,8.38076682698872
"YOL147C",8.77670693239007,8.78138056285405,7.99184661676577,7.12728455390224,6.98530072044609,7.57842334932621,7.27551283781816,6.89003042631474
"YOL146W",6.70200334788223,7.03519292543265,6.73682051962502,6.8619020546686,7.39696379522821,7.73444741065026,7.48434254393141,7.33585601295686
"YOL145C",10.3213202415652,10.2898122501669,10.0729683345908,10.6564605366792,10.883594115644,10.8267395169482,10.8226763463988,10.708083322953
"YOL144W",4.34941863827777,5.54286356862683,8.15575775012853,8.9025717110842,8.70131338346429,9.28386824143512,9.18612757368032,8.23291502461645
"YOL143C",9.63115550433866,9.6657174381003,9.54370732812175,9.13126027160271,8.99698080079877,9.05731446215726,9.09993992152933,9.06179730485955
"YOL142W",6.54933189251732,6.71424918266212,7.04480948928137,7.82357576710326,8.26332380240815,8.43965992836122,8.33052887967265,7.97514553406655
"YOL141W",4.13016542883273,2.81409153232597,5.12284666240407,6.47910932840945,7.13971862188341,7.56185103594071,7.58205364680889,6.07186155280293
"YOL140W",7.09195563033655,6.92004729643538,7.36889764711646,7.84640690577541,8.41527740192676,8.9145192598958,9.07175331883597,8.0625201273664
"YOL139C",9.34322197462149,9.56584968923124,10.1964555175811,10.945924687876,11.4229772199125,11.6100658315715,11.8251545859773,11.6428307702965
"YOL138C",8.91375788243073,8.97262583419598,8.91835294948027,9.05735521972173,8.70512399628909,8.93396601933648,8.8482985990704,8.68604769364368
"YOL137W",7.30633841890496,7.1823588659331,7.83481315680769,7.86888231670701,8.021933410946,8.31170410309633,8.36049413587118,8.16083022810188
"YOL136C",6.50472684807275,6.79490381497924,7.80124572147695,8.16973017361466,9.15298766547008,9.10955709748033,8.4428310811917,8.09604011050451
"YOL135C",7.14134701647155,7.1823588659331,6.93558452708803,6.61830776928619,6.70983975438046,6.90907255900211,6.81328070851173,6.67022726351428
"YOL133W",8.33813040524432,8.48591804391044,8.54184869616765,8.15608843656871,7.97219996413981,7.76372473163495,7.53026371995146,7.24911538374568
"YOL132W",3.55178898428714,4.27575755429581,4.60329712248252,3.7158227327941,3.83074605449114,3.27368979428982,3.68360907089106,3.05477921643975
"YOL131W",4.20707656786242,3.34761525783855,2.46459446815397,2.91730193786704,3.10248464681028,1.89957909722436,1.83555695506108,2.30010836318671
"YOL130W",10.3202484832734,10.184002559182,10.2931975932818,9.99896983119976,10.0045699020312,10.3551639944531,10.2360006137303,9.50811557801364
"YOL129W",9.81739079147008,9.93398394423678,9.72767709346105,9.26012188642607,9.06676278667405,8.59024533576581,8.38984961439036,8.85219378556816
"YOL128C",4.59741485070146,4.11606688421911,5.58475800828461,5.8698322551507,6.18471247297175,6.85567963049803,6.94344989865241,6.6096106047903
"YOL127W",7.37401632361302,7.64803267703856,8.93134089175504,10.6105211111034,11.3717542016972,12.0104037563196,12.7865468839235,13.4143499474853
"YOL126C",9.8249671993521,9.90551567307748,10.0131420240572,7.69739772780312,6.88134194076231,7.03449816945177,7.84081728967109,8.05117145281254
"YOL125W",5.37019316903199,5.37789191729279,7.35353943877009,7.86329620776633,7.94022272147354,8.28671068496329,8.5618336152936,8.07378021891394
"YOL124C",2.52802650805158,4.02891565190306,7.44332749864201,8.2744547948839,8.95279082598693,9.57354411929246,9.45768619532952,8.45584248381539
"YOL123W",10.6614317277481,10.6208928882107,10.1270293190465,9.40748777783389,9.78452222750817,10.1597918221477,11.3446386455469,11.8266918244511
"YOL122C",8.7029681372911,8.64664240884649,8.52823496772832,9.1428337183164,8.91709490306379,8.61455243054834,8.43077615216562,8.92238699285568
"YOL121C",5.52728445438585,6.06086365244657,7.91022684545266,9.69846458733552,10.4550734811476,10.9756932931762,11.7192883339821,12.0122339232214
"YOL120C",7.42276906067113,7.72551045082307,8.23331925236442,9.99896983119976,10.8005438222773,11.5691955409653,12.5406951310444,13.1498829923044
"YOL119C",10.2756064435292,10.2723163577146,10.4485260904613,10.4057733143515,9.71818871955388,9.06615400537857,8.24131597030641,7.75500058001273
"YOL118C",2.76444548025306,3.01674767143953,2.88854186028553,2.72125366765155,2.33526763521633,2.63906971953044,3.1516678562061,2.60547898624627
"YOL117W",9.97687968016512,10.0217609234894,9.05041359389904,8.12841174834776,7.87405977066343,7.65072912539364,7.37114121393828,7.6979259071527
"YOL116W",9.71183047796905,9.56967444871027,8.81842601908547,8.00193581357801,8.1222459929717,7.80655584392947,7.95745066443738,8.13955521116445
"YOL115W",7.80022170653662,7.62615961105549,8.32671866859367,8.99996721813866,8.88721757458662,9.07201708692078,8.92191588583821,8.92238699285568
"YOL114C",6.16581868915542,6.44107097280758,5.82663107979097,5.01084068716532,4.59824129132479,4.5874099040186,4.67295700347698,5.53302190927674
"YOL113W",9.42526236268335,9.23595137618937,8.77008526964097,9.38816869807552,8.64688015408089,8.21962569871913,8.47449360204878,8.98336444381811
"YOL112W",7.91258295868114,7.69781580386442,8.04539596885086,9.00504910154832,9.17238636051105,8.95315412316309,8.63019768912103,8.70427492509657
"YOL111C",9.9000555604437,9.74903316540108,9.34061102856599,8.92954987970851,8.35349172227224,8.23015170593267,8.35199595765686,8.50657899028723
"YOL110W",7.21701528195566,7.26016844278913,6.98625984463509,7.15498570094624,6.53241677015707,5.80117933875308,5.69003675746649,5.77322719073334
"YOL109W",11.9752442137662,12.0213395218915,11.9913750735181,12.4318650124687,12.7559306575999,12.6230687629652,12.4372908649154,12.6347115100534
"YOL108C",8.36332457126546,8.32777972027781,7.87301275812841,8.35626851750189,7.98479499080054,7.66631648739489,7.37114121393828,7.51175626903131
"YOL107W",6.82802891619894,6.65785878002082,6.83962438594369,8.45241359825714,8.3091121216434,7.92790965436609,7.98519290897868,7.82996400067503
"YOL106W",4.20707656786242,3.61354292707037,4.03323736584756,5.36787747961856,4.7834135207266,4.93618399187502,5.05560017263477,4.98234545645333
"YOL105C",8.0738967390402,6.99023176503838,7.75523840479649,7.67843636520015,7.47938329602938,7.76372473163495,7.87680799144839,7.82330785662895
"YOL104C",6.24027562842838,6.22516261083287,6.05281641221081,6.96982621686782,6.96000511615384,6.63575336135245,6.65644343630547,6.24130516599443
"YOL103W-B",11.6264792199155,11.630810686109,11.3838998772021,11.3909081008135,11.5001236797777,11.6779551296699,11.7114206833461,11.6929798617153
"YOL103W",9.24272062249115,9.11553068349797,9.41462082858491,9.81300215240281,9.95102019005145,10.1445709640649,10.2463545577232,10.3707791602329
"YOL102C",6.85196426424907,6.84627159024134,6.81740409111448,6.96982621686782,7.66300570203102,7.60293020206722,7.93486621645681,7.85628563526743
"YOL101C",5.86997273292295,5.66244512546974,5.6864333892611,8.35228617358501,7.66300570203102,6.57096335906905,5.91458472332606,7.03535872677008
"YOL100W",10.7388727624215,10.5568212867859,10.0493346787048,9.34272778567161,9.34838399208312,9.03647576196991,9.00827425617761,9.18372790846752
"YOL099C",3.96252846626047,3.48699148182886,3.34158810540354,3.90432507664975,4.38543097821094,4.1248412368232,4.36853582629574,4.16388974144371
"YOL098C",9.60674968367216,9.60551269570778,9.69149125503748,10.2040128014433,10.4494052140368,10.6221728016342,10.6780473948926,10.3314494390245
"YOL097W-A",2.23339754298793,2.81409153232597,4.03323736584756,3.90432507664975,4.30679046700828,4.29629983209787,4.36853582629574,3.52990026776433
"YOL097C",7.21701528195566,7.42126101592255,8.99458252496965,9.8905634074066,10.3531200431139,10.7683563707203,11.1994339746205,11.1602870159263
"YOL096C",9.43915176433001,9.50523138870372,8.41443704925101,7.78273057013656,7.55734685880838,7.24638269199975,6.93209006878091,7.19857230411169
"YOL095C",6.93274139932342,6.89587234503463,7.20741932687414,7.5591154095214,7.41569053188857,7.841301911451,7.72053482717648,7.7124076775989
"YOL094C",6.88713848257982,6.95556644454562,7.62698655658426,8.40321839962733,8.3965467087752,8.37946627078329,8.09111592081607,7.93248597370542
"YOL093W",5.86997273292295,6.08245509243342,7.91022684545266,8.85270201391373,8.9655552551407,9.14892138375111,9.19803028842084,8.28712968539784
"YOL092W",6.7663924857519,7.1211168485839,7.91546563176876,8.7981217965937,8.97820773649203,9.29142650747656,9.29431596776034,8.9982144368556
"YOL091W",4.20707656786242,4.9772772268963,5.19370711496258,5.33591133302569,5.53286058406135,5.77263385814077,6.40025201851006,6.07186155280293
"YOL090W",8.0738967390402,8.02757890017157,8.05966182612123,9.24301756090198,10.068087903202,10.1897600917188,10.1637942700876,9.94362016723416
"YOL089C",9.04929795940886,8.91666548666686,9.15598402641307,8.5107454287508,8.3965467087752,8.33627187111771,8.24591010688087,8.20758194813227
"YOL088C",9.01526402336815,9.16693285710507,8.56203139909853,8.45612925872727,8.43835387116186,8.42140486805264,8.68197027677697,8.51072757671438
"YOL087C",11.3064579147277,11.190598243839,10.2220489390244,8.84422018526373,8.55273976258415,8.48431182862936,8.54701890343465,9.28408401910878
"YOL086W-A",7.50053146124423,7.2975537191665,7.01583176954777,7.47370597545643,6.94718896110491,6.37613591411431,6.18737287754894,6.77053611977512
"YOL086C",13.3564810658578,13.2415048675721,12.5733460878452,12.7756654321619,13.9541616935024,14.5887553952515,15.1149560677717,15.3691254668763
"YOL085W-A",3.13640540639475,3.19233998287959,2.46459446815397,1.80248311537504,2.33526763521633,0.77661633719673,2.24396024166261,2.84966550339451
"YOL085C",3.77219729839297,3.48699148182886,3.05728077270616,2.72125366765155,1.90421610827786,0.77661633719673,1.83555695506108,0.77661633719673
"YOL084W",10.4156610947001,9.91155585470728,8.81001215209464,6.13401431662906,4.84016988823868,4.29629983209787,4.29898915877166,4.98234545645333
"YOL083W",10.9730649480127,10.9818435799122,10.464696842531,9.60449588790333,8.64688015408089,7.84815181128307,6.78829736090902,7.16737383001536
"YOL082W",10.9627995493954,10.9882876999098,10.4421881876097,9.75987916569703,9.66635708573231,9.57973035756854,9.37202191712784,8.95928185448958
"YOL081W",12.1995999615942,12.2071429539258,11.4873382531512,10.9293134655495,10.1995115789032,9.8929352399653,9.96219881436706,10.0486418455366
