"","Query.Mass","Matched.Compound","Matched.Form","Cpd.mass","KeggID","BiocycID","chem.name","p.value","t.score","keggpath","biocycpath","wt_L1","wt_H1","wt_H2","wt_H3","wt_H4","wt_H5","wt_H6","wt_L2","wt_L3","wt_L4","wt_L5","wt_L6"
"60",283.0194,"MANNOSE-1P","M+Na[1+]",261.0194,"C00636","MANNOSE-1P","empty",3.45750794876591e-08,21.0061120024896,"map00051;map00520;map01059;map01100;map01110;map01130","PWY-5659 ; PWY3O-123",4855.9984,83895.0578,97639.9547,115493.7663,40823.3521,97211.2581,58926.271,2848.6229,5989.802,4036.3264,5962.8517,4288.0584
"61",283.0194,"MANNOSE-6P","M+Na[1+]",261.0194,"C00275","MANNOSE-6P","empty",3.45750794876591e-08,21.0061120024896,"map00051;map00520;map01100;map01110;map01130;map02060;map04142","PWY-5659 ; MANNCAT-PWY ; PWY3O-123 ; PWY3O-1743",4855.9984,83895.0578,97639.9547,115493.7663,40823.3521,97211.2581,58926.271,2848.6229,5989.802,4036.3264,5962.8517,4288.0584
"62",324.0599,"CMP","M+H[1+]",323.0599,"C00055","CMP","empty",1.10950374095051e-07,-18.4384593553318,"map00240;map01100","PWY-7367 ; PWY-3561 ; PWY3O-450 ; PWY-5669 ; PWY4FS-8 ; PWY-6352 ; PWY-7625 ; PWY3O-242 ; PWY-6351 ; PWY-5269 ; PWY-7177 ; PWY-7193 ; PWY4FS-6 ; PWY3O-259 ; PWY-7185 ; PWY-7205 ; PWY-7196 ; PWY0-163",60754.0392,4268.7758,4151.6851,5041.7975,1897.7787,4064.889,2228.1854,24621.3844,51686.0077,30654.5245,36194.136,26311.3052
"63",192.087,"CPD-469","M+H2O+H[1+]",173.087,"C01250","CPD-469","empty",1.13562983943694e-07,18.3563108728416,"map00220;map00330;map01100;map01110;map01130;map01210;map01230","ARGSYNBSUB-PWY",6913.3904,82497.5949,108568.1681,118777.0815,38986.5254,77659.3336,77468.462,5965.254,6859.0475,6261.3681,5980.2325,4192.0996
"64",192.087,"C01118","M-CO+H[1+]",219.087,"C01118","O-SUCCINYL-L-HOMOSERINE","empty",1.13562983943694e-07,18.3563108728416,"map00270;map00920;map01100;map01110;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-801 ; PWY-821 ; PWY-6293",6913.3904,82497.5949,108568.1681,118777.0815,38986.5254,77659.3336,77468.462,5965.254,6859.0475,6261.3681,5980.2325,4192.0996
"65",249.0651,"PYRIDOXAMINE-5P","M+H[1+]",248.0651,"C00647","PYRIDOXAMINE-5P","empty",1.39939966591448e-07,-17.8941686594741,"map00750;map01100;map04977","PLPSAL-PWY",32263.8967,4607.0121,4410.1153,4996.9555,2071.2321,2026.4495,3049.1741,17329.2752,23150.1078,34470.1905,38746.8203,31166.008
"66",253.1115,"CH33ADO","M(C13)+H[1+]",251.1115,"C05198","CH33ADO","empty",1.61633274661803e-07,17.5292426759033,"empty","PWY-7286 ; PWY-7283 ; PWY-7382 ; PWY-7381 ; PWY-7386 ; PWY0-1507 ; PWY0-501",1316.003,43961.6586,41883.7883,26004.4942,32845.4333,30352.4189,25180.9955,926.6677,640.4881,510.4529,1684.7945,1161.6672
"67",253.1115,"C00559","M(C13)+H[1+]",251.1115,"C00559","empty","empty",1.61633274661803e-07,17.5292426759033,"map00230;map01100;map02010","empty",1316.003,43961.6586,41883.7883,26004.4942,32845.4333,30352.4189,25180.9955,926.6677,640.4881,510.4529,1684.7945,1161.6672
"68",387.0408,"OROTIDINE-5-PHOSPHATE","M+H2O+H[1+]",368.0408,"C01103","OROTIDINE-5-PHOSPHATE","empty",1.64980257451142e-07,17.4280474168286,"map00240;map01100","PYRIMID-RNTSYN-PWY ; PWY-7790",905.4995,21514.8912,18501.3955,17859.6792,17133.9844,18349.3902,20620.4837,735.7656,789.7491,330.6598,410.3762,964.4388
"69",180.087,"CH33ADO","M-C3H4O2+H[1+]",251.087,"C05198","CH33ADO","empty",1.67552195341597e-07,17.3691469512733,"empty","PWY-7286 ; PWY-7283 ; PWY-7382 ; PWY-7381 ; PWY-7386 ; PWY0-1507 ; PWY0-501",195.9359,196113.6297,78692.2246,77498.0144,96932.1667,59643.2909,103517.8051,193.2678,1513.9379,301.5598,215.7667,1465.1432
"70",180.087,"CPD-468","M+H2O+H[1+]",161.087,"C00956","CPD-468","empty",1.67552195341597e-07,17.3691469512733,"map00300;map00310;map00311;map01100;map01110;map01130;map01210;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; LYSINE-AMINOAD-PWY",195.9359,196113.6297,78692.2246,77498.0144,96932.1667,59643.2909,103517.8051,193.2678,1513.9379,301.5598,215.7667,1465.1432
"71",180.087,"CPD-667","M+H2O+H[1+]",161.087,"C01077","CPD-667","empty",1.67552195341597e-07,17.3691469512733,"map00270;map01100;map01130","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-5344 ; HSERMETANA-PWY ; PWY-6293 ; PWY-821",195.9359,196113.6297,78692.2246,77498.0144,96932.1667,59643.2909,103517.8051,193.2678,1513.9379,301.5598,215.7667,1465.1432
"72",180.087,"C00559","M-C3H4O2+H[1+]",251.087,"C00559","empty","empty",1.67552195341597e-07,17.3691469512733,"map00230;map01100;map02010","empty",195.9359,196113.6297,78692.2246,77498.0144,96932.1667,59643.2909,103517.8051,193.2678,1513.9379,301.5598,215.7667,1465.1432
"73",180.087,"C00579","M-CO+H[1+]",207.087,"C00579","empty","empty",1.67552195341597e-07,17.3691469512733,"empty","empty",195.9359,196113.6297,78692.2246,77498.0144,96932.1667,59643.2909,103517.8051,193.2678,1513.9379,301.5598,215.7667,1465.1432
"74",218.0429,"O-PHOSPHO-L-HOMOSERINE","M+H2O+H[1+]",199.0429,"C01102","O-PHOSPHO-L-HOMOSERINE","empty",1.70591797154854e-07,17.3064879972225,"map00260;map01100;map01110;map01120;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; HOMOSER-THRESYN-PWY",0,199348.6057,74410.7913,68421.5145,87026.4449,41152.5016,98175.53,0,0,0,0,321.3895
"75",127.0393,"3-DEHYDRO-SHIKIMATE","M-HCOOH+H[1+]",172.0393,"C02637","3-DEHYDRO-SHIKIMATE","empty",1.82270541011302e-07,17.1590069280806,"map00400;map01060;map01061;map01063;map01100;map01110;map01130;map01230","PWY-6163 ; ARO-PWY ; COMPLETE-ARO-YEAST-PWY ; ALL-CHORISMATE-YEAST-PWY",9331.7602,121564.0056,114827.2097,132492.283,50486.2475,87940.6565,74966.2958,8808.3302,8928.4974,8516.317,9407.5989,11876.3185
"76",287.0643,"5-PHOSPHO-RIBOSYL-GLYCINEAMIDE","M+H[1+]",286.0643,"C03838","5-PHOSPHO-RIBOSYL-GLYCINEAMIDE","empty",3.79209249007762e-07,15.7763470985179,"map00230;map01100;map01110;map01130","PWY-6121 ; PWY-841 ; PWY-6613 ; FOLSYN-PWY",0,11383.362,11231.5081,9513.5578,5818.3958,18603.2979,11973.1373,0,0,0,0,0
"77",287.0643,"5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE","M-CO+H[1+]",314.0643,"C04376","5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE","empty",3.79209249007762e-07,15.7763470985179,"map00230;map01100;map01110;map01130","PWY-6613 ; FOLSYN-PWY ; PWY-6121 ; PWY-841",0,11383.362,11231.5081,9513.5578,5818.3958,18603.2979,11973.1373,0,0,0,0,0
"78",316.9951,"C01346","M-C3H4O2+H[1+]",387.9951,"C01346","DUDP","empty",4.01526135652155e-07,15.6582592262378,"map00240;map01100","PWY-7184",190.539,9909.467,9422.5767,10169.3652,6766.5862,11743.4765,7988.3209,175.0229,201.1545,351.3606,205.1028,315.1875
"79",237.0164,"SHIKIMATE-5P","M-H2O+H[1+]",254.0164,"C03175","SHIKIMATE-5P","empty",4.16069567003723e-07,15.5762459894541,"map00400;map01100;map01110;map01130;map01230","PWY-6163 ; ARO-PWY ; COMPLETE-ARO-YEAST-PWY ; ALL-CHORISMATE-YEAST-PWY",1892.3559,26920.9059,26788.9408,33524.7655,9482.6082,17359.0744,14841.0298,219.7469,829.6477,761.5026,666.681,165.4749
"80",268.1047,"C00212","M+H[1+]",267.1047,"C00212","ADENOSINE","empty",6.31780839052128e-07,-14.8247206692929,"map00230;map01100;map02010;map04022;map04024;map04071;map04080;map04270;map04923;map04924;map05012;map05032;map05034","PWY-5041 ; METHIONINE-DEG1-PWY ; PERIPLASMA-NAD-DEGRADATION ; PWY0-1296 ; PWY-6619 ; PWY3O-2220 ; PWY3O-1",70581.5239,34242.9609,39236.7516,39645.0964,26489.4506,34929.7643,32743.881,53106.3739,76640.5276,65439.1559,62884.5978,51110.071
"81",268.1047,"C00330","M+H[1+]",267.1047,"C00330","empty","empty",6.31780839052128e-07,-14.8247206692929,"map00230;map01100;map02010","empty",70581.5239,34242.9609,39236.7516,39645.0964,26489.4506,34929.7643,32743.881,53106.3739,76640.5276,65439.1559,62884.5978,51110.071
"82",268.1047,"C01136","M+H2O+H[1+]",249.1047,"C01136","empty","empty",6.31780839052128e-07,-14.8247206692929,"empty","empty",70581.5239,34242.9609,39236.7516,39645.0964,26489.4506,34929.7643,32743.881,53106.3739,76640.5276,65439.1559,62884.5978,51110.071
"83",370.0531,"AMP","M+Na[1+]",348.0531,"C00020","AMP","empty",6.95917300475254e-07,-14.654730555691,"map00230;map00908;map01060;map01065;map01070;map01100;map01110;map01130;map01523;map04022;map04024;map04068;map04150;map04151;map04152;map04211;map04740;map04742;map04923;map04924;map04925;map04927;map04928;map04934;map05012;map05032","PWY-7118 ; PWY0-1313 ; PWY66-21 ; PWY-6908 ; PWY-7356 ; PWY-6898 ; PWY-6909 ; PWY0-662 ; PANTO-PWY ; PWY-5653 ; NADSYN-PWY ; PWY3O-4107 ; PWY-6147 ; PWY-6612 ; FOLSYN-PWY ; PWY-4984 ; ARGSYNBSUB-PWY ; PWY-6619 ; YEAST-FAO-PWY ; PWY-7288 ; PWY-5143 ; PWY-7221 ; PWY-7228 ; PWY-7546 ; ASPARAGINE-BIOSYNTHESIS ; PWY-7511-1 ; LYSINE-AMINOAD-PWY ; PWY-6689 ; PWY-7891 ; PWY-7985 ; PWY0-1264 ; PWY0-1587 ; PWY0-522 ; PWY-7119 ; TRNA-CHARGING-PWY ; PWY-5921 ; PWY-7888 ; PWY-7851 ; PWY-7899 ; PERIPLASMA-NAD-DEGRADATION ; PWY-7219 ; PWY-841 ; PWY-7229 ; PWY-6610 ; PWY3O-2220 ; PWY3O-1",8030.5976,290.0093,431.0667,0,0,0,0,5946.9234,9112.5455,6040.3748,7134.4353,3348.525
"84",370.0531,"N-ACETYL-D-GLUCOSAMINE-1-P","M+HCOONa[1+]",303.0531,"C04256","N-ACETYL-D-GLUCOSAMINE-1-P","empty",6.95917300475254e-07,-14.654730555691,"empty","UDPNACETYLGALSYN-PWY ; PWY-6981 ; UDPNAGSYN-YEAST-PWY",8030.5976,290.0093,431.0667,0,0,0,0,5946.9234,9112.5455,6040.3748,7134.4353,3348.525
"85",370.0531,"N-ACETYL-D-GLUCOSAMINE-6-P","M+HCOONa[1+]",303.0531,"C00357","N-ACETYL-D-GLUCOSAMINE-6-P","N ACETYL D GLUCOSAMINE 6 P",6.95917300475254e-07,-14.654730555691,"map00520;map01100;map01130;map02060","empty",8030.5976,290.0093,431.0667,0,0,0,0,5946.9234,9112.5455,6040.3748,7134.4353,3348.525
"86",222.0977,"C00212","M-HCOOH+H[1+]",267.0977,"C00212","ADENOSINE","empty",1.47068138949168e-06,13.4380185151148,"map00230;map01100;map02010;map04022;map04024;map04071;map04080;map04270;map04923;map04924;map05012;map05032;map05034","PWY-5041 ; METHIONINE-DEG1-PWY ; PERIPLASMA-NAD-DEGRADATION ; PWY0-1296 ; PWY-6619 ; PWY3O-2220 ; PWY3O-1",1834.7724,21546.1602,13936.2902,16491.5235,11589.8993,10988.3016,13204.08,1146.889,2079.1699,2068.6782,2067.3975,1559.6489
"87",222.0977,"C00330","M-HCOOH+H[1+]",267.0977,"C00330","empty","empty",1.47068138949168e-06,13.4380185151148,"map00230;map01100;map02010","empty",1834.7724,21546.1602,13936.2902,16491.5235,11589.8993,10988.3016,13204.08,1146.889,2079.1699,2068.6782,2067.3975,1559.6489
"88",222.0977,"C01136","M-CO+H[1+]",249.0977,"C01136","empty","empty",1.47068138949168e-06,13.4380185151148,"empty","empty",1834.7724,21546.1602,13936.2902,16491.5235,11589.8993,10988.3016,13204.08,1146.889,2079.1699,2068.6782,2067.3975,1559.6489
"89",226.9845,"1-CHLORO-24-DINITROBENZENE","M+Na[1+]",204.9845,"C14397","1-CHLORO-24-DINITROBENZENE","empty",1.58547544760595e-06,-13.31444563617,"empty","empty",154692.2365,114108.1488,110794.9931,106696.2444,46627.0029,80233.6604,78621.1116,76378.3749,129962.8021,122971.0756,122361.2787,108093.6504
"90",189.0526,"CPD-8773","M+HCOONa[1+]",122.0526,"C06758","CPD-8773","empty",1.63047097173077e-06,-13.2404506021892,"map00622;map01100;map01120;map01220","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST",16105.0402,7066.2241,8036.2035,7780.0527,4557.8599,6124.8294,6057.8044,7835.3237,11550.334,16397.0763,16524.0321,13108.0032
"91",189.0526,"CPD-8774","M+HCOONa[1+]",122.0526,"C07209","CPD-8774","empty",1.63047097173077e-06,-13.2404506021892,"map00622;map01100;map01120;map01220","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST",16105.0402,7066.2241,8036.2035,7780.0527,4557.8599,6124.8294,6057.8044,7835.3237,11550.334,16397.0763,16524.0321,13108.0032
"92",189.0526,"C00601","M+HCOONa[1+]",122.0526,"C00601","PHENYLACETALDEHYDE","empty",1.63047097173077e-06,-13.2404506021892,"map00360;map00643;map01100;map01120","PWY-5079 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; ANAPHENOXI-PWY",16105.0402,7066.2241,8036.2035,7780.0527,4557.8599,6124.8294,6057.8044,7835.3237,11550.334,16397.0763,16524.0321,13108.0032
"93",215.1395,"C01909","M+H[1+]",214.1395,"C01909","DETHIOBIOTIN","empty",1.63125084353431e-06,-13.2227029879412,"map00780;map01100","PWY0-1507",6607.9881,7152.0728,7931.7768,6853.5318,3552.0733,5313.0962,5370.1938,3428.163,5565.3696,6586.459,6787.942,4741.7237
"94",85.0286,"PHOSPHO-ENOL-PYRUVATE","M-HCOOK+H[1+]",168.0286,"C00074","PHOSPHO-ENOL-PYRUVATE","empty",1.7291977708849e-06,13.1084940928994,"map00010;map00020;map00400;map00440;map00620;map00680;map00710;map00720;map00998;map01060;map01061;map01062;map01063;map01070;map01100;map01110;map01120;map01130;map01200;map01230;map02060;map04922;map04964;map05230","ANAGLYCOLYSIS-PWY ; GLYCOLYSIS-YEAST-PWY ; GLUCONEO-YEAST-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-6164 ; PWY-6163 ; ARO-PWY ; COMPLETE-ARO-YEAST-PWY ; ALL-CHORISMATE-YEAST-PWY",21519.1736,100385.1625,86452.5685,90742.3674,53548.3147,61301.2359,72242.4405,17137.5687,20967.2084,21684.7139,22275.4654,22002.4387
"95",85.0286,"2-OXOBUTANOATE","M-H2O+H[1+]",102.0286,"C00109","2-OXOBUTANOATE","empty",1.7291977708849e-06,13.1084940928994,"map00260;map00270;map00290;map00640;map00660;map01100;map01110;map01130;map01210;map01230","PWY-801 ; PWY-821 ; PWY-6293 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; ILEUSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY",21519.1736,100385.1625,86452.5685,90742.3674,53548.3147,61301.2359,72242.4405,17137.5687,20967.2084,21684.7139,22275.4654,22002.4387
"96",85.0286,"SUCC-S-ALD","M-H2O+H[1+]",102.0286,"C00232","SUCC-S-ALD","empty",1.7291977708849e-06,13.1084940928994,"map00250;map00350;map00650;map00720;map00750;map00760;map01100;map01120;map01200;map02024","PWY-6536",21519.1736,100385.1625,86452.5685,90742.3674,53548.3147,61301.2359,72242.4405,17137.5687,20967.2084,21684.7139,22275.4654,22002.4387
"97",97.0286,"L-DELTA1-PYRROLINE_5-CARBOXYLATE","M-NH3+H[1+]",113.0286,"C03912","L-DELTA1-PYRROLINE_5-CARBOXYLATE","empty",1.73787982432387e-06,13.0852613631069,"map00250;map00330;map00332;map01100;map01110;map01130;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PROSYN-PWY ; ARG-PRO-PWY ; PROUT-PWY",12163.0422,59192.2575,51530.4485,51155.2645,30357.7582,33769.9196,39671.1909,9168.1528,11303.2518,10038.8946,10715.48,11792.4475
"98",97.0286,"2-ACETO-LACTATE","M-H4O2+H[1+]",132.0286,"C06010","2-ACETO-LACTATE","empty",1.73787982432387e-06,13.0852613631069,"map00290;map00650;map00660;map00770;map01100;map01110;map01130;map01210;map01230","VALSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-5938",12163.0422,59192.2575,51530.4485,51155.2645,30357.7582,33769.9196,39671.1909,9168.1528,11303.2518,10038.8946,10715.48,11792.4475
"99",97.0286,"4-CARBOXYMETHYLENEBUT-2-EN-4-OLIDE","M-CO2+H[1+]",140.0286,"C04431","4-CARBOXYMETHYLENEBUT-2-EN-4-OLIDE","empty",1.73787982432387e-06,13.0852613631069,"map00361;map01120","empty",12163.0422,59192.2575,51530.4485,51155.2645,30357.7582,33769.9196,39671.1909,9168.1528,11303.2518,10038.8946,10715.48,11792.4475
"100",97.0286,"CPD-10608","M-CO2+H[1+]",140.0286,"C12838","CPD-10608","empty",1.73787982432387e-06,13.0852613631069,"map00361;map01120","empty",12163.0422,59192.2575,51530.4485,51155.2645,30357.7582,33769.9196,39671.1909,9168.1528,11303.2518,10038.8946,10715.48,11792.4475
"101",97.0286,"CPD-10773","M-H4O2+H[1+]",132.0286,"empty","CPD-10773","empty",1.73787982432387e-06,13.0852613631069,"empty","empty",12163.0422,59192.2575,51530.4485,51155.2645,30357.7582,33769.9196,39671.1909,9168.1528,11303.2518,10038.8946,10715.48,11792.4475
"102",97.0286,"CPD-10775","M-H4O2+H[1+]",132.0286,"empty","CPD-10775","empty",1.73787982432387e-06,13.0852613631069,"empty","empty",12163.0422,59192.2575,51530.4485,51155.2645,30357.7582,33769.9196,39671.1909,9168.1528,11303.2518,10038.8946,10715.48,11792.4475
"103",97.0286,"DIHYDROKAEMPFEROL-CMPD","M+3H[3+]",288.0858,"empty","DIHYDROKAEMPFEROL-CMPD","DIHYDROKAEMPFEROL CMPD",1.73787982432387e-06,13.0852613631069,"empty","empty",12163.0422,59192.2575,51530.4485,51155.2645,30357.7582,33769.9196,39671.1909,9168.1528,11303.2518,10038.8946,10715.48,11792.4475
"104",97.0286,"DIHYDROXYPENTANEDIONE","M-H4O2+H[1+]",132.0286,"empty","DIHYDROXYPENTANEDIONE","DIHYDROXYPENTANEDIONE",1.73787982432387e-06,13.0852613631069,"empty","empty",12163.0422,59192.2575,51530.4485,51155.2645,30357.7582,33769.9196,39671.1909,9168.1528,11303.2518,10038.8946,10715.48,11792.4475
"105",200.0445,"CPD-9699","M+NaCl[1+]",142.5445,"C08287","CPD-9699","empty",1.91985500082657e-06,12.9169319206182,"empty","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367",3236.195,102002.8931,88811.1154,79386.3186,127191.6737,91194.3134,121248.4629,3495.8913,4031.2256,2800.3701,3282.9881,6533.8933
"106",279.0482,"1-L-MYO-INOSITOL-1-P","M+H2O+H[1+]",260.0482,"C04006","1-L-MYO-INOSITOL-1-P","empty",2.28287228693785e-06,12.6676034405183,"map00521;map00562;map01100;map01110;map01130;map04070","PWY-6348 ; PWY-6952-1 ; PWY-2301",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"107",279.0482,"ALPHA-GLC-6-P","M+H2O+H[1+]",260.0482,"C00668","ALPHA-GLC-6-P","empty",2.28287228693785e-06,12.6676034405183,"map00010;map00030;map00052;map00520;map01060;map01061;map01063;map01064;map01065;map01066;map01070;map01100;map01110;map01120;map01130;map01200;map04152;map04922","PWY3O-3827 ; PWY0-1182 ; PWY-5941 ; PWY-7343 ; PWY66-422 ; PWY3O-1565 ; PWY-881 ; TRESYN-PWY ; OXIDATIVEPENT-PWY ; PENTOSE-P-PWY ; PWY-7268 ; PWY-7245 ; ANAGLYCOLYSIS-PWY ; UDPNACETYLGALSYN-PWY ; PWY-6981 ; PWY-5659 ; PWY-621 ; GLYCOLYSIS-YEAST-PWY ; GLUCONEO-YEAST-PWY ; PWY-2301",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"108",279.0482,"CPD-448","M+H2O+H[1+]",260.0482,"empty","CPD-448","empty",2.28287228693785e-06,12.6676034405183,"empty","empty",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"109",279.0482,"D-HEXOSE-6-PHOSPHATE","M+H2O+H[1+]",260.0482,"C02965","D-HEXOSE-6-PHOSPHATE","empty",2.28287228693785e-06,12.6676034405183,"empty","empty",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"110",279.0482,"D-MYO-INOSITOL-1-MONOPHOSPHATE","M+H2O+H[1+]",260.0482,"C01177","D-MYO-INOSITOL-1-MONOPHOSPHATE","empty",2.28287228693785e-06,12.6676034405183,"map00562;map01100;map02010;map04070","PWY-7119 ; PWY-6348 ; PWY-6952-1",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"111",279.0482,"FRU1P","M+H2O+H[1+]",260.0482,"NULL","FRU1P","empty",2.28287228693785e-06,12.6676034405183,"empty","empty",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"112",279.0482,"FRUCTOSE-6P","M+H2O+H[1+]",260.0482,"NULL","FRUCTOSE-6P","empty",2.28287228693785e-06,12.6676034405183,"empty","PWY-5659 ; MANNCAT-PWY ; PWY3O-123 ; PWY3O-1743 ; GLUCONEO-YEAST-PWY ; NONOXIPENT-PWY ; PENTOSE-P-PWY ; PWY-621 ; PWY-4101 ; PWY3O-0 ; UDPNACETYLGALSYN-PWY ; PWY-6981 ; UDPNAGSYN-YEAST-PWY ; PWY66-423 ; ANAGLYCOLYSIS-PWY ; GLYCOLYSIS-YEAST-PWY",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"113",279.0482,"GALACTOSE-1P","M+H2O+H[1+]",260.0482,"C00446","GALACTOSE-1P","empty",2.28287228693785e-06,12.6676034405183,"map00052;map00520;map01100","PWY66-422",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"114",279.0482,"GLC-1-P","M+H2O+H[1+]",260.0482,"C00103","GLC-1-P","empty",2.28287228693785e-06,12.6676034405183,"map00010;map00040;map00052;map00500;map00520;map00521;map00523;map00525;map00561;map01060;map01100;map01110;map01120;map01130;map04922","PWY-6981 ; PWY-5941 ; PWY-7343 ; PWY66-422 ; PWY3O-1565",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"115",279.0482,"GLC-6-P","M+H2O+H[1+]",260.0482,"C01172","GLC-6-P","empty",2.28287228693785e-06,12.6676034405183,"map00010;map00030;map01100;map01110;map01120;map01130;map01200;map04152;map04922","PWY3O-3827 ; PWY0-1182 ; PWY-5941 ; PWY-7343 ; PWY66-422 ; PWY3O-1565 ; PWY-881 ; TRESYN-PWY ; OXIDATIVEPENT-PWY ; PENTOSE-P-PWY ; PWY-7268 ; PWY-7245 ; ANAGLYCOLYSIS-PWY ; UDPNACETYLGALSYN-PWY ; PWY-6981 ; PWY-5659 ; PWY-621 ; GLYCOLYSIS-YEAST-PWY ; GLUCONEO-YEAST-PWY ; PWY-2301",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"116",279.0482,"MANNOSE-1P","M+H2O+H[1+]",260.0482,"C00636","MANNOSE-1P","empty",2.28287228693785e-06,12.6676034405183,"map00051;map00520;map01059;map01100;map01110;map01130","PWY-5659 ; PWY3O-123",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"117",279.0482,"MANNOSE-6P","M+H2O+H[1+]",260.0482,"C00275","MANNOSE-6P","empty",2.28287228693785e-06,12.6676034405183,"map00051;map00520;map01100;map01110;map01130;map02060;map04142","PWY-5659 ; MANNCAT-PWY ; PWY3O-123 ; PWY3O-1743",5975.1083,165089.9555,199827.4797,189871.4796,31479.0968,84531.4536,68047.766,2481.2141,5739.9165,4071.7395,5564.7671,2880.8264
"118",252.1085,"CH33ADO","M+H[1+]",251.1085,"C05198","CH33ADO","empty",2.55367897485025e-06,12.4885742646538,"empty","PWY-7286 ; PWY-7283 ; PWY-7382 ; PWY-7381 ; PWY-7386 ; PWY0-1507 ; PWY0-501",2668.0549,129202.6108,136484.1566,30634.494,41805.8021,97014.6629,69696.2492,592.9033,2288.7503,1354.5753,819.8985,2293.6316
"119",252.1085,"C00559","M+H[1+]",251.1085,"C00559","empty","empty",2.55367897485025e-06,12.4885742646538,"map00230;map01100;map02010","empty",2668.0549,129202.6108,136484.1566,30634.494,41805.8021,97014.6629,69696.2492,592.9033,2288.7503,1354.5753,819.8985,2293.6316
"120",252.1085,"DIHYDRONEOPTERIN-P","M-HCOOK+H[1+]",335.1085,"C05925","DIHYDRONEOPTERIN-P","empty",2.55367897485025e-06,12.4885742646538,"map00790;map01100","PWY-6147 ; PWY-6612 ; FOLSYN-PWY",2668.0549,129202.6108,136484.1566,30634.494,41805.8021,97014.6629,69696.2492,592.9033,2288.7503,1354.5753,819.8985,2293.6316
"121",252.1085,"NICOTINAMIDE_NUCLEOTIDE","M-HCOOK+H[1+]",335.1085,"C00455","NICOTINAMIDE_NUCLEOTIDE","empty",2.55367897485025e-06,12.4885742646538,"map00760;map01100","PERIPLASMA-NAD-DEGRADATION ; PWY3O-4106",2668.0549,129202.6108,136484.1566,30634.494,41805.8021,97014.6629,69696.2492,592.9033,2288.7503,1354.5753,819.8985,2293.6316
