"m.z","p.value","t.score"
322.9552,5.94198474612426e-06,11.1423669967167
323.1456,0.724505821542422,-0.421724779770696
323.1608,1.3454236951158e-06,13.5863641347574
324.0599,1.10950374095051e-07,-18.4384593553318
324.1296,3.40677896541267e-09,28.2681436080095
325.0439,2.64104109580713e-06,-12.401035536639
326.0574,0.00236030728223766,-4.79499064139496
327.0947,0.517031430206758,-0.760962031209129
328.1065,0.0666918813523858,2.33127626440757
328.1399,3.02861006559751e-08,21.3932268272084
329.1503,0.464217557969799,-0.856913094177041
330.0596,0.00129534518078328,5.3010778549063
330.2282,0.0877273296674496,-2.14323414694391
331.1659,0.00232110700287404,-4.80990981401122
332.9579,8.06212560723502e-08,19.0928934669623
334.9962,9.28584998087412e-06,10.5484586703691
335.0644,0.00364455514769502,-4.45899292569185
335.0646,0.0299139585740276,-2.90734510726227
335.1455,0.0241807737269948,3.07018004567209
335.6343,0.005851212302411,4.08825819623943
336.0486,0.394527303348029,-1.00314821406184
337.1831,0.065684640942535,-2.34346754457906
338.1023,0.143264152499157,-1.78537392231744
338.1755,2.88318417279294e-09,30.147680525338
340.0817,0.01211882518847,-3.55887257980851
342.1401,1.28928892104834e-06,13.6811929506081
342.1402,3.03167535835081e-09,29.7997263236718
343.1242,1.9432019727023e-09,32.3702991708503
343.1243,1.10690754627486e-05,10.3322744884835
343.1273,0.330535709855586,1.14345553705739
343.1433,2.22737246649156e-05,9.45773226556951
343.166,0.33013518705329,-1.14504000169958
344.1347,3.03167535835081e-09,28.9604861053793
345.0058,0.847768577147116,-0.234064124273828
345.0553,0.00730638184052611,-3.92493508977101
345.0788,0.0521278698938991,-2.49775854508675
345.9821,0.0165794502398046,-3.34086751492094
346.0386,0.00239149219859735,-4.77694613996909
347.055,0.0160374096109138,-3.36405510078534
347.1221,3.72342490982789e-09,27.8492208450914
347.1359,0.00233708956755523,-4.80345115606466
347.2588,0.456554299818298,-0.872173830584841
347.5678,0.771713089957487,-0.353146922947027
348.071,3.87255800569996e-09,-27.573451517865
348.1231,0.119291574449309,-1.91602074745116
348.1772,0.000391342482162832,-6.41501554240762
349.0743,1.9432019727023e-09,-32.4819832638079
350.1024,0.0233120256056324,-3.09470075954209
351.1769,3.03167535835081e-09,28.9224877131952
352.1181,0.0741873105383145,-2.25722905235561
352.9921,0.693434616185539,-0.469680099075538
354.5445,0.00492878228407924,-4.2260429825115
354.9118,0.227054067918072,-1.43905084063809
354.9901,0.551970767102568,-0.696674635221501
355.146,0.0178601883466597,-3.28430975290383
355.225,0.000657725331641714,-5.90239373164051
355.7345,0.0251488575540366,-3.04300300500447
358.1768,0.497951206379337,-0.79445502951945
359.0183,0.00843855490132807,-3.81339481658587
359.1244,0.397562366227339,-0.995977543143418
359.5222,0.0117002379805003,-3.58787218987849
360.2137,0.00581755601119563,-4.09625465662903
360.2388,0.00666631297636286,-3.98995331981779
361.6055,0.00908599212434246,3.76190805135375
361.9561,0.00675359764986378,-3.97909025196574
362.0109,0.00208657887049133,-4.89653530125724
362.0867,0.000126204252297351,-7.53960069463936
362.0976,0.000126144474387323,7.54491287468023
363.7232,0.047104690766333,-2.57738882162955
364.0659,8.06577085028617e-05,-8.0182147337398
365.1134,0.0173811639660047,-3.30591421289491
365.1453,0.0269727000474274,-2.98832131515133
366.0713,8.48231499433322e-05,7.9667087587098
366.0974,0.000461731356491822,-6.24001771112377
367.1355,1.62131051607106e-07,17.4912059065673
367.1508,5.33185758916329e-09,26.4116220888149
368.2074,0.0962271243689287,-2.07422203205558
369.0135,3.72342490982789e-09,27.7891768126201
369.1308,0.112138825433099,-1.95968233347401
369.7502,0.00013702803857496,-7.44876290058689
370.0531,6.95917300475254e-07,-14.654730555691
370.0838,0.732961276155435,0.409581098847655
370.534,0.0323560312824446,-2.84770077112823
371.0518,3.03167535835081e-09,28.9293076449137
371.1141,6.72175349815909e-05,-8.22100233156344
371.2563,0.597782017990738,-0.618943671332622
371.2775,0.201152369836015,-1.52796592446919
371.7093,0.0351553637467645,-2.79118821260896
374.8092,0.0703695251189927,-2.29650560656104
376.758,0.0572825002272823,-2.43515062918049
376.8073,0.276797879187205,-1.28641116893438
377.007,4.11520707803347e-08,20.4973000285433
377.1326,0.219137981155253,1.46456394458272
379.1293,0.00076390368915585,5.76497403271019
379.1655,0.00787554483272469,-3.86479011095765
380.1081,2.59142575961176e-07,16.4369249645666
380.113,0.00161434436531244,5.11192316116147
381.1512,0.597782017990738,0.619197213152989
381.1874,1.40616868309843e-05,9.99617935143733
381.3522,0.33013518705329,-1.14547699022619
382.0211,0.0782972499996861,-2.21682087598231
382.2232,0.0941333058405919,2.09353279848994
384.1158,0.478234148281256,-0.828943912323132
384.7467,0.301707189698079,-1.21878536270026
385.0926,0.00570921112833991,4.1124372378112
385.1281,4.21674366424056e-06,11.6718942977917
385.13,7.0009539416577e-05,-8.17143934364399
385.17,0.00121833746290933,-5.35090027102358
385.7545,0.0281295054026902,-2.95609646713126
386.0565,2.89920102853888e-06,12.2243252009159
387.0408,1.64980257451142e-07,17.4280474168286
387.1871,0.170117362172332,1.65608974746681
388.0943,0.0401187567273181,2.69659295873077
388.1105,2.41987024825548e-09,31.1323316662923
388.8671,0.148358396456805,-1.75870271439071
389.1325,2.55687857051372e-06,12.4578981074779
390.7736,0.0025527112864396,-4.72275963514313
392.7327,0.172285626535853,-1.64524938695398
393.0815,0.167202891890691,-1.66981310604997
394.1287,0.000134429094196612,7.4701229953381
394.2233,0.0478777858572539,-2.56360779228158
395.3317,0.209145249008714,-1.5010094793045
395.3318,0.0215694246137653,-3.15322110975902
396.2389,0.000102227317756306,-7.7766994034779
397.0438,0.975397342090827,0.0381865231493338
397.1372,0.0355683404286652,-2.78157717294313
397.3472,0.584264139271672,-0.641986657314835
398.7625,0.104018108631572,-2.0184791409859
398.9783,0.818060202341425,0.276119127299616
399.1451,0.0103684484841602,-3.67274652266104
400.146,1.5794575192408e-07,17.6041739278646
400.2102,0.00502998048769862,-4.21012778786032
400.525,0.11119094138108,-1.96610731692178
401.1655,0.0997886649165478,-2.05098983461952
402.0452,0.00194406240902849,-4.96206773167959
403.0561,5.94612664284562e-09,25.9511089961178
403.9248,1.37554567565039e-07,-17.9616721486043
405.0104,0.933436794650912,-0.108575015437601
405.0514,6.5991802442606e-09,25.5984186705845
405.0951,0.00478981430508728,4.24879141896992
405.5025,0.00275145007811188,-4.66618215078698
407.2775,0.268077419863587,-1.31236636813868
407.3504,0.107476298192375,-1.99201567865203
408.0908,2.75978367413372e-06,12.3019067936495
408.1499,0.000225624189716473,6.94379173026829
409.0469,4.05002554523512e-05,-8.75477834215509
409.0841,0.000270591755552924,6.76741238127534
409.163,0.179337261855574,-1.61637698432413
409.1692,0.644105830066568,-0.545364676767461
410.2545,0.000191642656402717,-7.10025383635337
411.0863,0.100348073235247,2.04610793863234
413.1234,9.67076449214699e-05,7.83715205747734
413.1328,0.0100987744332157,3.69126012030364
415.2125,0.0245382744606333,-3.06052967163363
415.3039,0.520114632207715,-0.753749778891476
416.0506,0.245795413615505,-1.37968096940433
418.1651,0.0780706166218299,-2.21932329210149
418.9541,0.0769561046596821,-2.22939200301531
419.0671,0.00138338428359026,5.24176899894157
421.1397,0.629710031614694,0.569848850319654
421.2711,0.556114558437559,-0.688795473661836
422.1028,1.34228837238665e-09,38.2982806105799
423.0634,0.000461731356491822,6.24319956358943
423.0907,5.86225086713967e-09,26.0722634942766
423.1096,6.0025837565777e-05,8.33301965067958
423.1806,0.180022290072436,-1.61324837868599
424.103,0.00787554483272469,-3.86394449851455
426.213,0.104185974035917,-2.01596848843549
427.0963,0.356893917912468,-1.08439680141006
427.2311,0.0231028917349986,-3.10163231005205
428.0377,0.133963839855864,-1.83464680875346
428.2111,0.00419031684064274,-4.34967703336654
429.1561,0.00042777958156924,-6.32858584594039
430.089,0.281584281273491,1.27404653464755
430.2447,0.160948226201082,-1.69739170454848
431.0837,3.36270648415981e-09,28.4274981379782
432.2392,0.00248828042680383,-4.74329759967981
433.3087,0.773187581782895,-0.34926694400094
434.1237,0.0270489624814223,2.98501980462321
434.1238,1.96115759495587e-05,9.60674631161602
434.1602,0.039453770270955,-2.70885332831997
435.2879,0.0611275007266381,-2.39217298016767
435.2964,0.996085977920847,0.00614641109894549
435.309,0.348162476626755,-1.10362670407876
435.3242,0.00787554483272469,-3.86382695965014
436.9446,0.165619714588183,-1.67794068669471
436.9537,0.478234148281256,-0.828927770123766
437.1806,0.00117712559985788,-5.37817059438099
437.3399,0.0189607019300199,-3.24118479163174
437.3609,0.129776640091482,-1.85625136162577
438.0677,0.144606322293788,-1.77830073919118
439.1931,0.000114426198014399,7.65568150792831
440.229,0.000941027570050414,-5.56775857355359
440.4108,0.0741873105383145,-2.25740414639553
441.1013,0.0613281090253018,2.38942966182945
441.112,0.119714706677728,1.91271300118611
441.3333,0.000585606079507669,-6.01548941142486
441.3334,0.013904162360952,-3.46433020018488
442.0573,9.20356383583288e-06,10.5681818945338
442.7968,0.0449093399165972,-2.61044824837677
442.9615,0.498689657011195,-0.792485290974266
443.8,0.00561862875418867,-4.13141706315825
444.0066,0.158883614023646,-1.70746685279921
444.015,0.00748984818438555,-3.9041632269676
444.0327,0.0308278878142352,2.88299477052734
444.0371,0.301372789893832,-1.22100126096776
444.2391,0.0943149472228293,-2.09075937265407
444.7947,0.093327319232362,-2.10022255143848
445.3145,0.00242480032816546,-4.76408044153217
445.9177,0.000828992278878927,-5.69508414325351
448.1247,0.00662368742746068,-3.99623420192536
449.1348,0.365117049257997,-1.06500982516454
449.3034,0.00581755601119563,-4.09783148509783
449.3035,0.0763871136046323,-2.23695105803172
449.3761,0.228207871170866,-1.43430270657085
451.3191,0.370646117946726,-1.05188988947077
452.2783,0.0906313743799387,-2.11998120338438
453.0925,0.95565849557306,-0.0677509353815272
453.1449,0.0374988258614077,-2.7461350227846
453.3194,0.26382611773378,-1.32383730658912
453.3346,0.158883614023646,-1.70779371996548
457.0571,3.32702655433091e-05,8.96917294018506
457.2722,0.424117061313109,-0.938534654745552
458.1878,0.30157075378128,1.21982256829232
458.7708,0.233534844211586,-1.4163090854007
459.3302,0.0323560312824446,-2.84711558231804
459.7742,0.123880219098378,-1.8889947662496
460.234,0.0388581890053743,-2.71986626501045
460.2552,0.0103414355290781,-3.67560093480241
460.7688,0.362344878396395,-1.07125877626033
463.099,0.466610200023561,0.851356776764052
465.2985,0.146884426626934,-1.76559698634161
465.2987,0.140929712835996,-1.79620799112049
465.3349,0.0263385713934855,-3.00872110983715
467.245,0.030219364510533,-2.89656144437291
467.3143,0.422910527980097,-0.941445366610873
467.3506,0.00241886667641524,-4.76754562579705
468.4423,0.146535153088413,-1.76779809003731
470.0088,1.9432019727023e-09,32.9635324516889
470.1452,2.3321282287549e-08,22.0803180144625
471.2194,2.52590589090622e-05,9.29759348252247
473.703,0.00206590822350077,-4.90518141169757
476.162,0.772563895017177,-0.351111221663299
476.1621,0.00238898114792166,4.78131783439959
476.3146,0.263405224226744,-1.32562861453389
476.3727,0.0741873105383145,-2.25910072555432
476.9075,0.520114632207715,-0.754192054663431
477.2717,0.152995903405768,-1.7374729595566
479.0883,1.2421305411408e-05,10.1755757331855
479.1607,0.522755319569403,-0.748700294354544
479.3717,0.104755525112725,-2.00953792020685
480.3097,0.000585606079507669,-6.01031513504045
481.0988,0.0317089930553069,-2.86080221545879
481.2934,0.935895309586126,-0.0993436639767246
481.3298,0.343928784679999,-1.11382538308343
482.1452,0.499466045666971,-0.790455445083877
483.309,0.909812534067438,0.146043133818677
483.3454,0.208990155720907,-1.50220539069839
485.0182,0.000114383654297058,7.66113564413017
485.056,0.859631405236382,0.216926536312776
485.3597,0.000385360725722667,-6.43055676464232
485.3598,0.0117002379805003,-3.58601065621581
485.4211,0.0404388999490706,-2.68897151202884
488.0834,0.411934973434488,0.966515586178065
489.1159,0.000119284288658157,-7.60386282875996
490.1777,0.00784072654424536,3.87058746623962
494.3252,0.0735680995056022,-2.26712608583414
494.3255,0.133957327424043,-1.83541772599269
497.0495,2.23348045645887e-11,64.5137987660634
499.323,0.451517333630425,-0.883828032177044
499.3754,0.00475432412718095,-4.25506432107879
500.0123,0.0228641290803736,-3.10996276221231
501.2521,0.10694082042495,-1.9957724816064
502.9156,0.0571963322169162,-2.43769619978067
503.3567,0.0172820179206458,-3.31055730152573
505.3874,0.65414092892177,-0.530172251258746
506.7747,0.268814081306804,-1.30979727200186
507.3927,0.262813749208117,-1.32857714584918
509.156,9.84101652551014e-05,7.81610852776342
509.4096,0.0323850046714165,-2.84564435670546
515.0455,1.9432019727023e-09,34.2632571635905
519.3069,0.194132710075986,-1.55598419545256
521.3227,0.00129536504257862,-5.29879454846199
521.4575,0.01211882518847,-3.56026140555362
522.3569,0.545619401105213,-0.708740593705519
522.9136,0.522755319569403,-0.748032933363775
523.3434,0.596750885898379,-0.622915841837728
525.3923,0.129139430497362,-1.86073509050034
526.9232,0.253548482938351,-1.35545167789101
531.3155,0.175898090601603,-1.63075199649309
533.4188,0.0521607117521853,-2.49655043649592
535.4252,0.0504938479114994,-2.52604140889918
535.4345,0.00237829791576573,-4.7861961402519
537.4408,0.00613416253553028,-4.05013854349447
539.4683,0.0299753621751354,-2.90226182857807
540.4272,0.0151318605365692,-3.40442955133379
542.07,0.0449093399165972,-2.61116429896307
542.1493,0.00417596294485028,4.35348678393194
542.8973,0.119759888959367,-1.91099474707166
543.9006,0.101487242340101,-2.03782089906111
547.4732,0.0228641290803736,-3.10934923582606
549.4888,0.139844489751797,-1.80242646624319
549.9733,0.691128069302812,0.47543580478368
550.1198,0.00192219656536792,-4.97376782653266
551.8615,0.0352871769969493,-2.78713585038915
553.166,0.00252070984974992,4.73291097969442
553.1828,0.108594569058533,-1.98503997777327
553.1928,0.172992667219227,-1.64195416991443
553.2575,0.0589277871574162,-2.41776013737331
553.877,0.0426604397617613,-2.65348313944863
555.3654,0.00624901969725947,-4.0357378162677
556.1439,4.28380307960023e-07,15.5053209026385
557.7244,0.186871147732178,-1.58526866200693
558.0351,0.013757370506882,-3.47186473956089
558.7321,0.0478715801901706,-2.56623652780594
558.8712,0.043511579872538,-2.63504732330443
559.4345,0.000936006744825998,-5.57408036841839
559.8746,0.273400664469307,-1.29621455794481
563.4566,0.0231028917349986,-3.10113686864658
565.317,0.00244700050622012,-4.75620438935787
565.4839,0.00339045846871608,-4.51591147969997
567.4997,0.000242471575848985,-6.86456810262005
569.1402,2.9245858142803e-06,12.1997363697482
569.2232,2.34706835985986e-09,31.4817873763909
569.8509,0.0479915952471768,-2.56131653179227
570.1443,1.9432019727023e-09,33.9935851992742
571.0865,0.000444766815697762,6.28183479972624
571.7401,0.0966452989324866,-2.07086460009034
575.01,0.932218708934365,-0.111392442452852
575.5044,0.0432773105269482,-2.63996903036267
577.016,0.0001601098154514,7.28271136159974
577.9683,0.933436794650912,0.103970445765561
578.772,0.0947052669361749,-2.08604173962538
584.0519,0.00804900947518711,-3.84645835719644
584.2948,0.000415484647812814,-6.35800781375686
584.295,0.00155739123520722,-5.15103699425496
587.4659,0.005851212302411,-4.0883368305483
589.0462,0.741681644335358,-0.397131755740356
589.4723,0.000323770750988921,-6.5968223223166
593.5154,0.00076390368915585,-5.76755481868124
594.746,0.0511700929267928,-2.51280121524064
599.3916,0.031038549587792,-2.87422522084752
599.3917,0.0182378073534354,-3.26858499190259
603.1547,0.805872769242815,0.299470995632662
606.0861,0.0169048827387162,3.32683086624353
606.8749,0.471513180511542,-0.84239131875812
608.0908,0.158518948730334,-1.71108197497937
608.4297,0.0605494845480875,-2.40021619860391
609.3265,0.260648609662998,-1.33556280064079
610.72,0.198315988732892,-1.53870587381333
612.7123,0.0741873105383145,-2.25762835850523
613.1611,0.119759888959367,-1.91167732313278
617.0621,3.89672930279247e-05,8.79920143377842
620.9887,0.0998124284454555,2.05007629778004
621.0156,0.630208427724615,0.568302283377933
622.3172,0.303636032369299,-1.21356960259327
626.694,0.912005271797764,-0.141213589868181
628.6919,0.424163871016224,-0.937694840424224
629.4377,0.00586449924920501,-4.08276143047606
634.4457,0.0420349009459485,-2.66319865680848
636.4612,0.10200101815384,-2.03294236674633
636.6737,0.0370812940352717,-2.75451176814811
638.1029,0.229759544839225,-1.42914964112853
640.2706,0.129649011771172,-1.85759293210437
646.7062,0.233291040403197,-1.4177112569824
647.0714,1.85146224816744e-08,22.7237633890631
647.4869,0.0962222692310111,-2.07502484254121
648.4615,0.78470077545672,-0.330659591876606
649.5028,0.00024649655886769,-6.84717285877283
650.4771,0.166014059059327,-1.67572766311293
651.7967,0.28726197229263,-1.25754844322523
653.1018,0.000175546522959613,7.19568859697605
653.1223,0.0219371704743104,-3.13898620234698
653.8124,0.0179177469780336,-3.281286891282
655.4533,0.00548777379056757,-4.14770235595213
657.469,0.0019231165319444,-4.97141514969943
659.1361,0.262698599173777,-1.32959188902273
659.7057,0.039453770270955,-2.70826339647662
660.4616,0.131983213365556,-1.8452264242968
660.7218,0.0178601883466597,-3.28433779096339
662.4769,0.00756196379395916,-3.89554060240635
664.1184,0.644105830066568,-0.545398672833757
670.6676,0.015044349812002,-3.40905351099713
675.4245,0.137458464757594,-1.81440546253989
676.4927,0.368192085589479,-1.05745384674369
678.5083,0.362344878396395,-1.07148738553483
678.7076,0.0685091096508996,-2.3130574203428
680.083,0.00936095268152067,-3.73988003087943
682.0809,0.638673028278218,-0.555527209980619
683.4845,0.0426604397617613,-2.65199342744858
689.496,0.0251832104824551,-3.0411669835493
690.5084,0.0214393854662514,-3.15893779392419
691.2111,0.0130031625414311,3.50919378594671
693.6997,0.210098092400401,-1.49592639972058
694.6815,0.0929067309671259,-2.10446010893542
698.5002,0.0606806982930386,-2.39812082772391
702.5085,0.194573113321688,-1.55382029721128
703.4558,0.0630621175376137,-2.37063061831304
704.5241,0.0390954372185363,-2.7154048850534
704.6613,0.562269310440082,-0.677914076213322
707.7152,0.0469575125336927,-2.58008369488307
710.4746,0.00439223917156316,-4.31805971649381
710.4748,0.0117002379805003,-3.58617047554299
710.8203,0.507564934546584,-0.776722173424467
712.5163,0.0717524617387616,-2.28425383557973
713.4235,0.00190934591339028,-4.98034450523937
713.4937,0.01149185780204,-3.60180527470409
714.254,0.104755525112725,-2.008917760069
714.6935,0.0883654370695905,-2.13736385245815
716.5241,0.0378615883887005,-2.73867898728704
718.54,0.0950645741903093,-2.08301190850884
718.6769,0.0439532567778822,-2.62827663008674
719.5431,0.83301537972743,0.253966940945868
721.2707,0.182462614272987,-1.60401424606664
726.7942,0.103174102463997,-2.02412302735818
727.6935,0.41960807941203,-0.949630503726462
727.7957,0.0427432308976712,-2.64898535900035
728.5223,0.0866658218537301,-2.15202630007321
730.5397,0.815402203511743,-0.283370994474502
732.4829,0.417827931604264,-0.954344156613159
732.5555,0.0253222782356021,-3.03587385214426
733.5489,0.296995423088035,-1.232533186668
734.4983,0.0505694896426184,-2.52174954609736
738.4308,0.695994679803231,-0.465335337011434
738.5062,0.935958699642457,-0.0982077961561219
738.6551,0.136431375318878,-1.82052339712943
739.5095,0.331748879319435,-1.14013941089999
740.4464,0.977244646943184,0.0335418165146124
740.5126,0.116068105176218,-1.93740632217333
740.5175,0.031038549587792,-2.87424142238764
740.5475,0.0478777858572539,-2.56417882382831
740.6874,0.318603692689078,-1.17511204586028
741.5307,0.692845066880366,-0.47135574788172
741.709,0.127987790867428,-1.86767678036597
742.0533,0.00267320605651889,-4.68828663099593
742.933,0.154768599908549,-1.72740981476564
743.9355,0.816344416338385,-0.280165057969024
744.5555,0.00743628162026595,-3.90995026841759
744.9309,0.773187581782895,-0.348444615652791
748.6873,0.3827690327185,-1.02765803030737
751.4083,0.144606322293788,-1.77816456546953
752.6708,0.112516877697903,-1.95690338810022
753.7999,0.0669418491265624,-2.32826751897677
754.5281,0.209948073144586,-1.49710337637545
755.0391,0.104070746075383,-2.01741237216251
756.4804,0.0440301325465276,-2.62566609763755
756.8255,0.673473851127858,-0.502111377548914
757.0064,0.0866658218537301,-2.15259938984176
757.4834,0.399515502444964,-0.991593328234224
757.5461,0.0350517851817955,-2.79384588777473
758.571,0.015818326813467,-3.37454430193064
759.6487,0.0115107184417692,-3.59956926079482
760.4877,0.0638287862723101,-2.36272862877747
760.514,0.291592706833359,-1.24586339432626
760.5869,0.0376846692081873,-2.7423304936556
761.4912,0.0741873105383145,-2.25784315532255
761.5801,0.13556609725188,-1.82515646156251
761.6874,0.110541718665959,-1.97284054443127
762.5038,0.0594678508119944,-2.41159294505454
762.5299,0.454440538467947,-0.878070569394695
763.507,0.314138409171044,-1.1863446463749
766.4502,0.816344416338385,0.279289616298266
766.4622,0.1012866962258,-2.03977282747402
768.4778,0.449777845364134,-0.887573451555179
768.553,0.0122343434983472,-3.55078252948039
773.6651,0.0780706166218299,-2.21940153208843
774.4287,0.0551989870100057,-2.46013827896199
775.7032,0.0504938479114994,-2.52481287549729
778.461,0.436630907365299,-0.913396117646892
782.5596,0.00732628649099182,-3.9218782795896
782.6813,0.409643780065906,-0.971442958092188
786.5157,0.690807148921989,0.476747152637626
786.6029,0.429943455351968,-0.926674043718364
787.7115,0.611187793871703,-0.597088643946793
790.4984,0.263047838220207,-1.32725958666054
790.5613,0.533724845000424,-0.729394862569445
792.4781,0.0831799936327961,-2.17949296281711
794.4936,0.102649934387104,-2.02793729945617
795.6807,0.209461815652009,-1.49931665339173
800.4442,0.0199834839917461,-3.20579350144814
802.4599,0.0744637564253617,-2.2535751003151
803.4631,0.232939994351046,-1.41941670460193
803.6758,0.327253981885495,-1.15267563414324
814.5581,0.388939979993101,-1.01516553958469
816.6751,0.137458464757594,-1.81420014960279
820.5092,0.948972683242343,-0.0784266627156911
821.0109,0.951895702713549,0.0736273681231682
821.1563,0.160674444940001,1.69976241807636
822.525,0.119291574449309,-1.91560272554361
823.5182,0.0453519691383807,-2.60298004005708
828.4757,0.0480666187916471,-2.55954388926882
830.4909,0.36701901413047,-1.06050747056732
834.4383,0.121292941300407,-1.90254358804687
834.4498,0.301357026621925,-1.22176335545421
842.4161,0.0293807986060831,-2.92372696698538
849.544,0.0497192552809808,-2.53639482970093
850.5464,0.00161278328183628,5.1178096174007
850.5564,0.0328990928473967,-2.83551141082719
850.6691,0.549374149332681,0.702222084437206
854.5031,0.859396523982649,-0.218215550510202
862.4814,0.463916964816881,-0.85895674460109
863.6684,0.225839289911523,-1.44327307762794
866.5147,0.152995903405768,-1.73753780444123
868.4318,0.00184958451551388,-5.00394753964709
868.9337,0.244743110951185,-1.38324121124321
870.4475,0.422910527980097,-0.941696123667586
876.5722,0.915873187682665,-0.134217548701843
878.7423,0.286930679795615,-1.25905918699061
882.5344,0.0251488575540366,-3.04368359846282
883.1238,0.700097210199949,-0.458029205360557
884.6627,0.890946633806095,-0.172029452758186
888.9988,0.600277315327065,0.61367101975431
890.5128,0.198315988732892,-1.53911758602823
894.5466,0.0120787374815816,-3.56439631934053
896.4633,0.0737436936328565,-2.26491598595659
897.6623,0.192814203439198,-1.56108599929157
898.4792,0.0374988258614077,-2.74634893932411
902.4262,0.319185560403914,-1.17277403505946
922.491,0.948972683242343,0.0789937031057009
936.4195,0.0519368819894812,-2.50074263738076
938.4349,0.104185974035917,-2.01522464502099
943.4849,0.537168208615037,0.723288538820485
952.65,0.876245537484525,-0.193752519452636
956.4845,0.110699115160914,-1.97122886358799
964.4515,0.216533834626561,-1.47496279006851
984.5161,0.253548482938351,-1.35664478039993
990.4785,0.742223923722282,-0.395508902507101
1004.4074,0.532038468473422,-0.732797846978753
1024.4716,0.554586112480265,-0.691910198416283
1321.2124,0.78470077545672,0.330803391371472
1359.1651,0.753836150776201,-0.378385986877809
1413.9914,0.889620641778176,-0.174728961885156
