Sample,wt_H1,wt_L4,wt_L5,wt_L6,wt_H2,wt_H3,wt_H4,wt_H5,wt_H6,wt_L1,wt_L2,wt_L3
Label,wt_H,wt_L,wt_L,wt_L,wt_H,wt_H,wt_H,wt_H,wt_H,wt_L,wt_L,wt_L
88.0395,80305.29647,54745.77621,60459.62205,41282.42759,88430.69675,91698.09347,38507.54459,55962.73005,50409.94558,67794.66694,50810.19055,68065.82085
91.0612,512.7972665,1062.6167,649.7553485,654.2550661,747.4713226,938.7495969,697.7877797,487.3145119,733.093018,585.1565048,342.7841344,552.4859177
145.061,0,130.1869743,0,0,0,0,0,0,0,0,0,0
142.0739,1212.073983,0,0,0,977.3596585,292.1870489,512.5373167,574.5965274,688.1095403,0,0,0
140.0199,701.8056603,596.4501065,635.229304,439.5540673,484.3092635,684.1419144,239.2311319,574.1252344,360.6906076,355.4955462,244.6550665,860.8113483
127.0686,1004.98068,578.6904417,406.8055597,292.0370566,733.0132089,771.8846901,662.3002818,968.8979531,506.4113503,394.8138977,279.9323031,589.2016084
134.0273,3906.373318,2826.499598,3196.499178,1815.950987,3978.90806,4184.618538,1842.582099,3689.83612,2613.654447,2899.081507,2154.470707,2995.259857
138.5815,1535.885714,1251.392852,2587.88994,2192.278113,2249.577611,2876.699754,1539.439397,2115.167767,1590.685048,1962.325899,1666.222093,1941.698894
225.0709,6472.794858,5260.933574,4086.719656,3736.500833,6307.272121,8170.983186,2901.392703,5711.64059,4220.894377,4836.461495,3687.8886,4758.851864
77.0428,3834.990328,3394.468198,3621.651428,2472.161438,3871.412246,4209.238071,2462.43761,3415.084149,2745.121728,3322.846856,1958.616471,3234.844018
299.0181,843.6722711,888.5386052,1344.563046,1138.312245,1401.748332,1984.742711,591.6160598,1674.175701,906.2568648,689.1335595,636.2353745,1100.060923
247.1405,738.0147294,0,0,0,972.9104466,3244.797749,0,823.6277794,0,0,0,0
105.0661,0,0,76.19213728,0,0,0,0,0,0,0,0,0
308.0915,1045.796748,0,0,1369.66197,0,0,712.9310387,0,0,523.6131956,0,0
290.1463,9980.371751,6390.930846,7606.706849,6816.328532,10860.51781,9328.896936,4696.104701,9651.420375,6624.216172,8899.761598,5306.559309,7802.472095
147.0739,5506.940058,4389.279297,2674.98914,1994.779382,2235.071503,58.13318542,3619.804081,3438.767455,1311.602404,1635.827872,304.4584541,7961.228422
438.0677,13810.09034,13256.22054,11521.99486,3867.335945,15695.75646,23557.77453,3077.026086,8830.273679,976.0939991,17216.41707,9014.399967,16121.68566
368.2074,8418.032525,9887.513433,5199.070048,5413.030026,6253.200547,7963.155761,6810.980863,6198.103835,10336.44423,5404.695898,8888.286713,6874.537895
121.0627,5688.045839,5617.714964,5210.863421,4870.527485,5768.886708,5510.83865,4382.198677,5711.071034,5259.50215,6076.538357,3272.115796,4861.249643
148.0579,5531.973999,7088.051654,542.6518972,652.0344251,11996.78704,3576.637059,12582.94802,7643.077557,2608.73039,6436.789606,2713.429003,152.2499498
148.158,58810.29338,62639.32365,61766.95181,14415.61753,51025.72437,54701.19507,31002.21973,52330.00384,43696.85649,26777.88304,27922.4921,44149.91478
147.9629,52563.60883,69454.44692,54444.85154,13197.46526,47270.64405,32112.63832,27968.75208,56815.4744,55062.84239,28947.32948,35226.96018,43511.53201
119.71,1330.815573,0,0,0,728.1241482,0,357.855987,1386.7923,1016.484448,471.6662494,943.6152522,209.6547323
584.0519,0,41145.32786,31835.0344,32743.96149,0,0,0,4325.704548,0,33034.28591,26092.1264,30391.92668
366.0713,13080.29496,0,0,0,10917.52545,9303.845339,48844.83412,24140.6503,22054.46223,0,0,0
123.5944,4791.211115,8574.158727,6047.888555,4872.487461,5016.638865,4462.425708,2205.793348,4323.317168,2227.195198,4888.088837,2709.115033,6084.539204
145.0514,3567.900472,3034.761889,1931.305068,0.040201827,3483.882539,3057.703887,1446.436125,1295.769603,1763.561224,0.086296956,1720.21144,1522.632568
268.1031,35960.00764,1635.403197,3256.678739,3234.185651,23595.13333,17636.38164,20974.2302,19516.41747,24652.89394,3274.073685,1879.762521,2934.910175
408.0908,122289.9398,6420.707806,5600.242089,1824.811513,196481.914,201867.9157,39354.45267,136187.4349,81122.05776,8859.269506,3319.895223,5930.910328
266.1154,37167.02333,86982.54051,89859.68343,25696.60799,71391.57856,33900.47277,40178.08037,43804.09169,19971.57803,50591.37291,81719.96375,70130.26774
242.9984,2244.87917,785.5450761,550.9201263,655.5710484,2036.150373,2190.853247,945.9864222,745.8095064,795.0970577,2401.552113,1211.857849,1455.96173
132.0658,67666.36232,66619.24005,66000.80473,38325.23547,87803.19695,86403.51644,39047.64011,76559.36641,47822.83708,81380.91023,33146.62053,68621.25297
74.0602,56986.96002,46234.9338,49978.39035,44849.77291,57022.91937,49338.15551,42543.72941,50407.33036,51943.35448,51018.22916,31332.39574,47746.56712
265.1121,343965.4424,645574.0099,688950.8427,196249.0073,582303.9523,285785.0779,357962.04,382869.8199,237212.8905,353638.1447,630427.8717,527647.4652
104.1071,1941.59656,922.2044328,1603.226781,1355.75271,2606.798934,2605.81731,1035.399414,1627.467199,1832.644729,1052.199513,1410.783249,1946.868951
134.1291,10762.46145,5075.176998,4731.364278,0,8475.774784,18270.65999,2393.227504,4080.87096,2972.369277,3942.877352,3038.773412,4101.99861
101.0711,4705.366437,6022.838451,6479.755642,4472.663284,5632.20683,6222.588679,3929.022656,5996.070227,4153.557537,4892.350133,2913.874003,4611.507617
148.0799,41093.95951,58984.41555,65445.34459,45214.42883,56426.51701,64477.37705,37977.08879,56624.04257,49141.40437,50332.35739,30168.93949,42046.21719
448.1247,1675.414485,3626.822104,3499.906688,3223.387142,4468.367526,5002.811141,0,0,0,9829.62411,5966.203437,11498.78896
444.0371,8581.628013,5313.868425,8423.589737,0,10942.27867,14925.19823,0,5431.930068,1042.471479,8330.010019,5390.901555,11201.36071
216.0637,8554.15746,7637.047156,7690.784655,6718.979378,12640.68842,13541.42058,5418.019006,10179.0055,8531.458122,7348.810624,5448.279267,6882.880961
318.0613,2584.832747,10781.46787,12199.32961,7063.139353,7003.736361,9010.817468,4286.037117,5564.311974,3275.748887,8907.764965,4975.470118,10079.3824
190.0826,2415.412241,2697.891214,2424.785691,1527.581566,2292.650483,3048.278045,1475.519135,2736.514396,1947.250424,2264.627726,1451.688985,2482.972179
381.1874,8051.116888,0,0,0,15322.52721,30237.06701,4088.332611,9436.529847,7360.95295,0,0,0
76.0385,0,0,0,0,158.2109278,0,0,96.33889808,0,0,79.17197743,0
230.0429,7120.158512,0,330.6400849,270.9521429,10927.23642,14303.19732,915.6902832,6896.126404,3785.647323,340.5446341,0,0
463.099,14377.81419,5864.209698,2561.270845,1429.777262,5188.725429,7230.681571,5198.106537,6729.822745,14878.34094,2109.509689,5972.229361,1714.355223
276.1558,9272.531233,7323.659783,7802.083161,5644.282881,8760.862922,9865.967898,4365.961435,8507.549441,6248.933924,10354.22929,5442.468862,7805.041902
276.1671,12961.64935,9754.699849,13680.57967,7674.847614,15393.09868,15427.161,4983.6512,10555.11269,7643.058943,11963.99189,5271.899238,10377.4318
292.1984,6091.392866,10176.81198,10117.43659,8001.301157,10105.55827,8260.276871,7733.666076,9896.699137,8977.062593,9855.269725,12609.71086,9296.781171
197.0327,0,0,0,0,0,0,0,0,0,0,113.4774267,0
471.2194,128506.6008,0,0,774.2921843,73261.27775,11529.79134,49787.48953,24718.83112,55817.24317,0,0,0
122.5866,3196.512154,3025.500493,3700.162656,2775.361673,3304.348954,4250.548361,1648.044958,3129.929705,2762.419602,3787.233542,2185.939795,3561.761112
174.9658,23355.71346,17588.49722,8840.718714,6376.986186,21119.84291,19618.27786,7518.45023,8370.900146,14730.76512,6188.080326,12642.58144,6096.899246
175.2446,23081.07977,34976.69708,18095.84383,16696.82842,14602.00025,15677.48563,19808.23285,28417.8261,19379.16981,17233.405,14975.39021,16249.07513
218.1027,67186.7872,0,0,0,39454.54727,8956.098358,62184.9125,20499.26105,42236.67184,0,0,0
174.9935,26519.7219,41190.91319,28517.97117,12525.01041,13329.76857,52126.56343,16572.06492,31523.30832,13528.71238,18478.63034,13491.06177,17921.39293
176.1224,411558.5937,340491.0448,342016.1888,291927.4187,406838.0636,455958.2387,214473.6409,378163.5241,268202.1438,371318.6718,251628.9738,379915.2679
361.1379,1593.093216,0,0,0,0,0,1230.033757,0,0,0,0,0
82.0527,0,0,96.80171906,110.9728749,75.3328502,0,151.1610603,247.0714226,125.6238724,123.6312398,123.4584977,106.2976981
743.9355,3263.130117,4573.557096,0,0,3366.052436,2886.609524,0,3776.937464,2234.566709,0,0,0
527.9265,1459.026084,0,1071.283993,2183.330197,1472.934995,1659.181704,0,1196.566073,1415.590329,2240.274769,0,1065.59077
209.1054,5474.39349,2702.531781,3911.922521,4436.456538,4320.73986,4906.296622,5054.76992,4055.781642,3162.291518,4033.033095,4964.899518,3909.925529
225.1236,7838.691225,0,0,0,5918.953084,1652.427976,6462.37069,3993.477918,5718.01366,0,0,0
310.1289,670.4249003,0,0,1071.113323,655.1747917,852.5327221,1861.506768,550.4895703,728.7826743,618.4995354,1029.407199,473.3301811
216.0767,0,0,667.581584,395.1195624,0,0,258.5629505,0,1065.578452,636.8230903,451.8215532,628.1454694
124.9229,45241.20311,42481.6359,45679.55637,27651.93668,50083.21876,52551.09634,20927.12683,44713.75258,26982.95918,40326.71094,26796.92055,36581.57142
753.7999,0,1950.285485,6496.180508,0,3073.42927,0,2209.026359,0,0,1976.782361,0,2856.971953
878.7423,7821.623838,9499.729781,9304.769248,0,5019.169956,10751.18456,0,3673.542397,0,3362.631684,0,3001.895031
113.1075,3539.540067,2656.598923,2938.538402,1901.444712,4012.545721,3601.789704,1825.663822,5194.354232,2563.170792,2884.820151,2248.897132,4371.178642
246.1818,1497.577285,2587.626221,3594.343389,2473.930801,1537.940425,3049.972208,652.3464632,2125.012475,656.6032118,4234.074399,1708.391388,4190.396525
523.3434,18062.00449,9332.979419,13336.19659,3720.524059,20019.79149,22132.59785,0,14188.14837,1740.410137,11243.25244,0,12516.04371
285.1198,4319.766957,3697.05388,4484.175005,3082.518059,4333.941916,4231.891008,1384.147628,3211.216716,2252.833417,3640.668478,1894.368497,2919.471582
95.0605,1089.178554,1116.381923,953.3102678,1030.577206,1312.60362,1033.206957,1023.806407,1051.389833,1197.21842,1040.031129,1160.568691,936.9337085
217.0136,2036.553436,3042.212424,5915.618929,5126.260348,3693.426033,3393.745767,3066.976977,4600.056221,2971.739564,3775.506443,3365.320137,5284.406742
304.0457,11406.57322,9727.475138,11468.6157,6769.085985,9262.012008,13230.31235,2007.645024,8130.11061,9217.684715,11152.94122,8104.325272,9332.971281
171.017,1568.565163,1292.122478,5331.698114,4113.490082,1397.196469,3303.354372,1718.426308,1654.518978,1141.682414,5772.925268,3362.648321,3340.473355
287.0643,11383.362,0,0,0,11231.50811,9513.557847,5818.39577,18603.29787,11973.13733,0,0,0
111.0555,0,0,0,150.0740232,128.4524418,89.3752407,0,89.2596969,114.3615322,0,65.24609416,131.7977439
343.1433,67233.81106,0,0,0,30418.85588,10583.09196,12176.10493,7300.913712,23831.63157,0,0,0
389.1325,67530.06279,703.1876816,0,812.9770981,55535.27625,26301.97024,29175.08019,44445.88554,51198.69137,677.5981062,0,1191.924901
151.0792,13398.51178,0,0,0,8767.4539,3656.978212,9205.892897,5944.770157,8530.926351,0,0,0
260.0534,38761.45901,1401.700779,1035.403729,611.4958404,41570.23981,30399.51263,10299.25764,30347.61627,21788.66211,966.1322239,301.2555333,748.0333128
304.1618,13974.66052,12264.46219,16227.99428,12225.56447,16906.62783,21886.98884,8328.613423,16733.41431,11590.00606,16664.61677,8381.957891,12837.07066
107.0534,3072.999363,2568.416487,4658.585941,4093.704732,3123.650136,4105.545262,3538.058465,4021.055319,3048.835696,3605.294844,2579.505736,2815.495369
88.0217,5497.78333,4039.785588,4294.359262,4343.24586,5773.254733,6277.820958,3505.642474,5213.561839,3419.697474,4497.848944,3512.07934,4411.642301
338.1755,209673.023,0,0,0,155904.9349,76145.29694,110200.3977,85155.13013,115474.7628,0,0,0
255.0866,1781.463491,0,0,0,0,0,2167.05933,0,2452.023798,0,0,0
73.0636,0,0,142.9330884,86.732208,155.9206107,196.8054002,0,202.8605664,86.36759695,200.5550753,0,124.4662819
175.9679,694.4141106,555.284372,0,0,0,0,0,0,401.2965405,0,514.5353404,0
259.0718,5655.267118,8139.873394,8039.624283,5968.317575,8143.059703,9533.789855,3930.440838,5301.226205,5395.418178,7076.312766,5715.112317,9743.642713
137.0761,5334.621619,0,0,0,2872.049313,785.4909638,3219.13551,2430.368725,3258.540959,0,0,0
203.1394,1647.031153,0,618.7347413,0,1187.70801,1299.631236,1043.129548,1763.340677,807.1850975,754.0186597,515.6882616,0
190.1382,0,331.479168,534.5743666,389.3606483,0,236.2307225,200.3162347,0,0,571.3582664,1175.729854,516.6072556
245.1865,2602.035886,2105.360415,2451.81604,2129.657665,2391.379515,2370.048692,1418.795338,2296.856148,1854.104184,2659.14316,1095.184549,2173.945639
111.0748,1769.176079,1686.918851,1306.675641,1482.162336,1299.048427,1947.125043,1180.262584,1611.650081,1563.101466,1933.479447,1221.338274,1713.580497
175.1155,3658.375186,0,4442.690258,3156.360877,1241.786127,717.1038544,2366.372189,4656.842308,0,0,1495.628354,0
157.0803,21610.35573,21866.39257,20523.67499,19026.48076,22639.68688,25546.77439,17061.15597,21510.12821,19362.13187,22477.17666,16377.32522,21616.92329
225.0829,6.44576768,0.111175138,0,243.9903546,0,0,366.226095,35.26153917,398.4258178,678.2638986,233.6825675,651.4489941
367.1355,25217.01708,0,0,0,21343.76651,9541.561307,6336.100981,10396.42197,11264.53557,0,0,0
152.1053,1247.195489,1058.10257,1903.894865,885.3036556,1155.384499,1665.290682,1052.310961,1095.482877,1186.135969,2203.057108,760.0643644,1964.236633
203.1143,876.9834357,1218.51778,1501.184005,1229.433502,857.3424942,1591.697926,308.8930909,662.3285668,540.3921957,1197.448743,849.5545456,1743.480364
195.0883,2825.850522,1904.546235,2600.373257,3596.236707,2346.095901,3033.986199,3189.050533,2883.418896,2344.734476,3140.535953,1319.108026,1894.193913
347.5678,15514.78197,8478.700948,10007.26052,9082.714468,12703.74052,13477.17769,3338.540873,13760.64482,8792.55598,11604.82446,1251.080127,6704.492498
211.1194,11757.42429,3480.809085,3703.508443,6255.220911,6240.820501,4638.038299,4581.102594,3771.618433,10491.85839,3911.581289,3610.810803,3000.60559
158.1543,13376.18173,12801.31509,12680.65033,15543.8139,12574.10944,10920.15868,13298.97871,13862.0732,13081.83695,11413.1031,17489.5969,13375.35187
139.0526,1010.819929,962.8646686,1014.679711,706.8372927,655.5146963,731.7499769,440.8474121,640.5200254,674.6429012,1044.427769,570.3353129,768.7748406
137.0436,0,0,1877.44281,926.3346064,715.7480786,591.8901975,340.1663674,1420.690564,950.2895113,0,613.6016911,409.8873862
263.0259,2619.110444,2513.270371,3187.469526,1566.574441,3151.919071,2420.636874,1673.748942,1994.357388,2309.035403,3142.394209,2024.123505,2664.923573
218.1028,5696.323225,0,0,0,8955.704797,2084.724942,1304.286534,4526.697719,2247.64687,0,0,122.5596321
137.1523,2692.065741,1505.459549,1934.979586,1108.694292,3556.698843,1626.42658,1050.484289,1985.718919,2585.829121,1250.940667,1578.487693,2084.5003
366.0974,9635.331694,32274.51474,33790.69393,23554.38509,12341.50813,15162.74671,3071.723403,11502.14951,7693.722102,26158.53486,8322.904516,21608.66674
258.109,2656.425541,2700.688913,2725.155462,2245.070817,3058.30464,2486.542598,984.8184047,2132.285388,2188.488058,2632.885284,792.6141481,2078.498998
437.1806,14678.27412,16783.98237,18963.6055,12515.94084,14987.9026,13492.23347,12095.47811,13385.1949,14913.94616,16685.84032,12527.82426,16222.05528
170.0815,24191.28838,9865.642897,12981.35962,7033.756759,22124.62436,17731.54056,8917.126787,11002.45085,16377.06554,18062.72467,6923.755361,11723.83246
181.1263,734.1363811,1026.642117,1066.211018,552.9783097,1012.93521,688.20714,393.60703,851.87465,592.2531294,964.0556819,292.6935754,783.0112513
270.1648,169.7153636,625.0352747,561.5950362,256.9085521,261.0984416,415.0599757,0,166.925904,243.643717,156.9793355,0,240.3042855
192.598,1309.353671,1534.730222,1279.596607,1043.23782,1109.692391,1831.913861,667.9014726,946.3532711,909.5460839,1248.242728,626.2216823,1100.741704
364.0659,13921.50199,21760.49659,20074.28468,12498.95662,15540.74066,16017.02538,7344.435601,14128.69939,10789.53417,30692.16838,14506.04405,29309.61742
279.0393,155.9623733,0,332.5920318,252.4146503,191.4786235,0,147.8878093,238.376044,0,0,385.1632751,0
217.0688,455.7514625,583.5463587,906.5821473,470.6569683,254.5463169,341.0813835,753.2253889,532.8026064,197.4314918,424.91303,866.7366173,711.5904245
206.1028,22859.11622,1335.648981,1544.566614,801.9248432,8220.312231,1669.823785,14208.11875,5864.676819,10596.05805,1066.695682,432.131235,705.0592058
246.1454,1283.723418,1563.674133,1418.614859,864.313696,1411.557914,1658.879378,669.4565173,1436.841412,952.6986039,1515.383526,406.22415,1142.917305
229.1188,1067.57059,0,0,0,0,0,891.8415398,0,1153.89184,0,0,0
125.0622,0,0,90.18119695,0,108.7620226,0,0,0,0,78.48023572,0,0
296.0702,8154.413442,10082.98437,10715.9154,6942.734825,9648.67135,8409.280867,6582.357393,8035.180875,7810.593135,11607.64104,6235.262964,9112.775551
196.0808,896.5554436,892.7644602,905.5352489,745.0908183,1329.864375,933.9809764,647.4503116,1065.236709,881.4506613,1239.868364,493.6022957,862.9575099
126.0664,1056.057601,969.548505,1037.365498,772.178439,1335.748149,1136.206964,495.6951004,1166.660346,940.9793819,1043.464561,478.0875129,1000.253176
148.0025,57.09346188,87.58879539,182.4661143,57.80656003,328.0665356,68.93847748,0,132.5501807,0,0,0,190.4865779
364.5241,3099.713964,2239.389489,1894.820414,1521.928541,1498.185716,2340.994124,526.887632,1866.699552,1694.156224,2319.074757,973.7066431,2709.607932
400.525,15288.81708,13670.12065,12641.26876,9181.532519,18101.64044,13585.94686,1529.629807,12738.07718,5303.672998,22142.90104,3103.139318,15781.60255
405.5025,14099.69281,13215.40544,11799.32119,10456.4335,13723.3495,14054.26299,5131.229647,13628.81354,7941.334253,11524.96141,6466.612959,12394.95355
269.1614,8858.074184,8642.802913,7934.662647,5398.499891,10836.44881,10477.39018,2869.319689,7361.412583,4863.068447,8464.132089,3541.779065,7548.209916
370.534,45072.54984,37045.61902,35016.92033,30969.64005,46380.15252,47728.01214,18507.27314,44575.18168,26907.80419,39572.04992,18035.8212,36364.52643
359.5222,56853.89148,45375.86302,45648.2011,39058.54541,62216.82887,61550.00803,26593.002,53235.82101,31713.64455,52138.49017,26158.16833,46807.96005
290.1352,35185.13075,35993.72152,33119.84126,25441.79728,39295.51843,39658.82177,18733.99341,39730.02057,27992.21857,30524.21505,15827.65334,28240.07042
247.013,2994.818543,2892.115277,2967.457163,1878.528698,2591.951463,2947.586835,2266.018002,3250.292616,2971.58574,2624.730812,1559.434772,1968.387213
186.0079,162.4801818,0,74.4216457,500.2129,105.2055495,0,0,0,477.8293952,0,124.1313445,0
158.0928,319.0484714,325.9530252,309.2672031,422.7264585,469.8888374,437.0513401,377.7922291,254.5297757,265.7521338,376.4690828,231.8768435,292.2897668
335.0644,8739.842422,6858.581499,6362.344881,6538.307881,8039.300774,7805.037879,2767.132551,6957.478779,3991.37035,7501.483287,2801.418174,6468.432001
270.0457,1014.733954,398.2214916,480.2664867,1822.233781,587.510783,0,1076.198083,575.750171,2313.605889,370.5407628,625.1088782,446.6533816
249.1274,0,137.6067686,0,0,0,0,0,0,0,0,0,0
158.013,177.534715,141.9427832,90.49477001,342.8490111,0,176.822745,178.4691407,0,510.1458556,92.20254045,146.6920696,70.60179143
416.0575,3734.830345,704.5906641,1527.339674,3158.400047,1256.13862,1888.748731,570.9905303,1481.610169,3606.830804,1217.748097,1082.242306,836.6524883
254.5896,3638.762036,457.2682653,150.4828198,0,6202.940132,9933.838077,1271.59389,6870.423578,1774.645489,0,0,221.9751909
428.0377,21630.87654,15112.79271,16706.71943,10407.92021,23011.39,21096.59571,6926.321069,18400.09919,10648.50274,17922.88902,6466.910783,16662.98539
229.9752,4521.020772,2728.245518,2433.671273,5531.862459,2130.036384,2254.153055,3131.534695,2537.853929,7042.81496,2928.383426,3378.938006,2492.895096
259.1294,11256.75703,179.0357623,236.9851858,4385.629861,1480.960889,439.4311327,2196.632129,391.187717,7780.458814,1284.070712,6321.734548,972.2772561
131.0535,2401.693318,1169.72107,1107.586348,3166.948007,1229.33908,1301.903504,1803.881267,1179.051432,3370.311043,1173.029468,1569.471488,1030.905335
153.0661,11257.07483,4661.454028,5326.159157,9216.355413,10007.31804,8107.296486,4245.464011,9794.152165,6773.161796,6490.902587,3027.056473,4989.376741
199.1082,46427.80819,0,0,533.2441653,6163.152833,1289.236546,21730.19568,4190.564685,34480.08384,0,354.3451824,0
377.321,3986.489647,1677.037784,934.3029221,1644.644486,3760.244388,2542.04797,643.5653721,2274.348336,1552.692446,2103.834842,1867.967423,2249.071622
260.1974,2875.984686,3073.46562,2930.129254,2178.160065,3291.770046,3679.514437,1392.417561,2999.020449,1950.979522,3206.11573,1606.586519,2902.936893
347.0417,3104.076177,5323.841356,6367.303809,3251.028042,4143.36494,3288.690315,2370.631932,3654.200734,3092.836473,2940.08578,2383.443978,2548.559412
138.0664,237.9287761,221.9917853,555.0355273,691.008637,372.1754278,417.9491402,300.9876127,672.449604,270.7401359,513.8690508,489.6999133,718.2729346
307.7335,9463.793441,9038.418105,11634.9128,4601.486737,9228.22815,10019.97154,3109.099237,8098.060022,13992.89891,6922.925799,8129.9814,4671.019411
196.0833,0.56337522,0,10.66758735,89.81113377,7.944193865,0,25.58875879,0,28.504866,0.523300615,18.28328963,77.29755876
84.0437,130.3437185,197.2858683,161.4210693,99.55602843,57.28225042,124.9409135,38.79447948,0,103.8557338,125.2810063,47.02870049,61.70759342
444.015,12346.46217,15776.22049,18206.96468,10393.83059,11946.04101,10930.79873,2530.355961,9725.686956,8593.483685,18782.87329,4642.560069,15333.49274
444.0066,11379.76709,8524.152538,9936.998023,5663.788245,10769.93573,11542.82145,5998.425041,9624.954592,9286.090221,6198.62573,5795.311519,5929.879445
308.4481,7492.663984,5120.641673,7244.626811,2445.165307,9060.330205,5575.201306,563.0548193,4528.163657,11189.13526,4611.586181,4659.83635,5060.694647
362.0109,12573.56921,15042.27725,16590.48251,10334.07946,11415.66965,13373.98839,8104.097622,15182.47251,11131.13252,14051.51878,7719.899826,12802.89573
202.6236,13691.06239,0,0,0,10035.02572,3363.334003,4707.12265,4997.029041,5331.584279,0,0,0
308.3855,12213.32661,15750.49817,14511.88753,2380.611163,11720.87153,12517.78594,3674.372823,9304.192328,16410.00585,14392.00432,5045.976554,2011.968554
348.0345,873.6322952,971.9701903,671.1471007,1021.770245,953.8921786,998.1523291,638.0941078,1087.149606,1237.190718,903.7933672,0,1166.908511
307.799,9176.291263,14271.95044,11278.31415,3655.40892,18190.48898,11952.15876,4171.277331,11232.83471,20133.52472,16882.50747,5091.224992,2552.342386
173.523,10914.83776,15065.89289,14622.51237,10372.09126,11149.49497,11282.94821,10762.9878,11118.3071,12906.21828,11517.46946,11472.51942,11363.74557
182.5283,14066.2921,20610.37348,15680.82908,12575.66979,14857.05916,11683.77834,12724.09623,13469.61599,15606.40256,13795.01878,12853.09692,16933.92838
346.0386,40573.77559,45655.33869,50379.34936,33363.57611,45646.47797,37955.70802,27013.3672,43050.66255,36040.63178,41878.63422,23293.31825,38776.00457
97.0762,206786.9157,1009.411943,1322.852777,977.438275,80290.74511,49201.67629,62532.80797,32017.31158,121846.0513,1251.109747,840.7847989,1373.077556
310.0873,384014.5837,415294.7543,463717.9986,309558.7969,428108.3852,427746.5702,195872.6173,400943.6586,309385.5362,431376.2037,196884.6676,379738.7864
309.0946,1038244.917,1154642.273,1251283.451,819304.7923,1127379.753,1159445.481,517124.075,1052092.792,804988.9858,1143040.959,536434.9863,989849.9329
106.0488,243.3196523,112.8842489,0,0,135.4288381,118.0241906,0,119.4589872,75.63812368,124.0993835,77.25003629,0
253.0658,4964.898605,8064.037978,8504.263371,5505.332987,5869.163545,6560.440448,2941.807959,5689.181888,5142.550606,6452.524936,3290.926468,6599.241225
104.053,5225.072632,3369.320897,3834.230748,2965.770719,5688.531295,5485.962655,2111.9454,2721.983131,3891.474991,4596.811745,2322.424081,3614.819336
428.2111,3936.042911,2595.848354,4374.695878,1653.125402,5510.572203,4439.214268,517.1842983,1658.250042,1469.468012,5739.434327,528.2123307,3160.959431
347.0956,0,0,0,218.2229893,0,0,338.1875874,0,375.3706986,0,747.9752749,0
142.0324,9174.085771,8905.317697,9994.245625,6712.734785,9414.659222,8397.490478,4124.163534,8802.619231,6828.563446,9984.088605,4420.894904,8720.309528
131.0534,0,0,154.6770574,217.6104421,61.13505432,0,0,75.68205065,171.1908231,187.7114404,0,0
307.9913,4589.527291,5919.969635,4206.513203,2728.467744,446.6207998,6319.254069,1006.408195,3835.543764,1809.363187,5235.582446,2482.5384,4147.217618
267.1344,2970.105603,0,0,0,3136.836202,1101.144131,992.484757,1392.36319,1442.102456,0,26.93094698,0
262.1403,1051.17764,2342.089003,2066.67463,1865.146527,1984.824561,2803.126992,458.9204308,2378.485585,937.5318689,2184.361039,1181.563073,1794.694811
248.0738,3639.763915,0,0,125.0836839,7557.057655,15116.29338,375.6631713,4303.045611,1087.991931,174.4340718,0,0
244.6273,3166.8692,2189.500212,2720.989578,1621.961917,2845.128671,3386.889727,891.0217239,2758.419065,1294.036854,2177.529006,1096.005492,3065.827603
188.1159,9808.265064,14295.12043,15871.49831,11362.07064,14664.00658,16936.91771,4401.94665,14013.17914,5875.037439,16920.51501,7274.308932,15691.11205
261.145,5440.473899,5010.824673,4625.711113,3810.562107,4574.464945,6112.80259,2967.862923,5031.146084,4130.439883,5741.89801,2466.931865,4701.929332
210.9488,11237.34408,10807.24266,11260.39368,10687.1531,9235.173544,9970.223969,4246.168366,8008.041733,7329.560995,15442.21153,6533.263215,11117.14869
124.0872,100.623191,142.5545073,220.2172886,180.6611067,321.3441063,167.2388753,166.6114093,218.4436372,170.4850825,258.8097344,91.49672366,322.7659909
261.1451,1899.622568,2773.327777,1948.527211,1705.212362,2492.430178,2771.343884,968.0270667,2295.699366,1889.790483,2639.595423,1404.067075,2156.157676
187.1081,494.2010378,807.800316,826.1374374,634.4490347,981.4738217,890.6271256,398.6466614,523.1948721,1159.08273,636.8832325,246.6411928,473.6941346
263.122,15.79012587,35.74897801,160.0408817,13.27762677,35.53246077,3.759558358,6.513781066,7.289927644,23.45368296,7.829918801,72.44654189,7.730161206
307.0333,1475.664608,829.1014206,1395.962285,941.4104201,1875.604249,2335.317041,824.4975265,1270.22754,1273.669763,1435.277042,756.0393868,1232.636207
232.9974,2828.083998,1688.349107,1933.696021,1325.607306,3748.608512,3201.925016,1639.034922,2252.269178,2491.869914,3285.827246,1743.093357,2194.16255
232.6003,2172.024936,3261.692351,3663.835255,2724.963763,3024.212272,3652.390722,1300.728855,3153.164946,1552.870327,3368.32265,778.7826043,2912.10714
99.0919,170.0001947,166.6783656,265.9495022,75.959219,251.642013,231.2859903,85.74832372,125.2107319,190.5560026,98.73214718,374.7986814,174.8002925
199.624,3190.599896,3552.752526,3979.702487,2087.652136,3512.706766,5162.692013,1297.233598,3290.647562,1771.502994,4238.63561,1475.517251,3561.768596
365.1134,6300.99452,8626.745745,10516.06283,6921.943804,9316.536293,10148.02505,2939.884547,9840.129502,5680.292516,9284.164336,3068.133775,8498.600627
124.0395,19111.61081,12922.91905,9717.037713,7024.234494,18766.1989,18602.67021,7059.336421,9293.587952,11057.81754,16006.73813,7062.076617,11047.42072
